,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
887,City Land Travels,538,2.8,,Volvo A/C Semi Sleeper (2+2),13:25,05h 35m,19:00,
888,City Land Travels,708,1.6,,Scania Multi-Axle AC Semi Sleeper (2+2),15:20,04h 55m,20:15,
889,NAYAR TRAVELS (OPC) PVT LTD,INR 1899,1.5,,A/C Sleeper (2+1),16:30,06h 00m,22:30,
890,City Land Travels,698,2.5,,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:05,04h 55m,23:00,
891,City Land Travels,708,2.4,,Volvo A/C Semi Sleeper (2+2),18:20,04h 55m,23:15,
892,Khurana Bus Service,INR 400,2.5,,Volvo A/C (2+2),20:50,05h 50m,02:40,
893,Khurana Bus Service,400,2.9,,Volvo A/C (2+2),21:10,05h 30m,02:40,
894,NueGo,427,,,Electric A/C Seater (2+2),23:55,05h 10m,05:05,
895,Yatrabybus.com,INR 2599,,,Bharat Benz A/C Semi Sleeper (2+2),23:55,04h 05m,04:00,
896,Reo India Travels,1197,,,Volvo A/C Semi Sleeper (2+2),23:59,04h 21m,04:20,
897,Jai Balaji Bus Service,INR 440,4.1,22 Seats available,AC Seater (2+2),16:50,04h 40m,21:30,Vijay gajraj travels sector-52
898,Vijay Tour and Travels,INR 600,2.9,36 Seats available,A/C Seater / Sleeper (2+1),17:50,04h 35m,22:25,Rathore sonal travels karan g...
899,Vijay Tour and Travels,INR 900,2.5,,Bharat Benz A/C Seater /Sleeper (2+1),20:00,04h 10m,00:10,
900,Rathore Sonal Travels,949,2.1,,A/C Seater/Sleeper (2+1),18:00,06h 00m,00:00,
901,Chandigarh Transport Undertaking (CTU) - 165940,INR 554.29,4.1,46 Seats available,HVAC Seater (2+3),15:40,09h 25m,01:05,Sec. 43
902,Laxmi holidays,960,4.4,25 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:50,07h 10m,06:00,Tribune Chowk Sector 31B
903,Moon Light Travels Katra,629,4.4,6 Seats available,A/C Sleeper (2+1),21:00,07h 30m,04:30,Sec 52
904,AdHarikesh Tour N Travels,575,3.9,13 Seats available,A/C Sleeper (2+1),21:00,07h 30m,04:30,6 PHASE MOHALI
905,Laxmi holidays,642,4.3,30 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06h 55m,06:00,Tribune Chowk Sector 31B
906,Laxmi holidays,1710,4.3,23 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,07h 10m,07:00,Tribune Chowk Sector 31B
907,Zimindara Travels,INR 499,4.2,19 Seats available,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,Sector -52 karan filling stat...
908,AdRadhe Travels,638,4.0,29 Seats available,Bharat Benz A/C Sleeper (2+1),21:20,07h 25m,04:45,Sector 43
909,New Pal Travels,584,4.3,31 Seats available,A/C Sleeper (2+1),19:30,10h 15m,05:45,Manimajra
910,Jamna Travels-Jammu,520,4.0,28 Seats available,AshokLeyland Stile A/C,20:15,08h 15m,04:30,PGI
911,Zimindara Travels,INR 649,3.9,8 Seats available,AC Sleeper (2+1),22:00,07h 00m,05:00,Sector -52 karan filling stat...
912,Zimindara Travels,INR 649,3.7,16 Seats available,AC Sleeper (2+1),21:30,07h 00m,04:30,Sector -52 karan filling stat...
913,CAPITAL HOLIDAYS,629,4.1,37 Seats available,A/C Seater / Sleeper (2+2),21:30,06h 00m,03:30,Chandigarh
914,CAPITAL HOLIDAYS,584,3.8,39 Seats available,A/C Seater / Sleeper (2+2),23:00,06h 00m,05:00,Chandigarh
915,Zimindara Travels,INR 849,3.7,17 Seats available,AC Sleeper (2+1),23:00,07h 00m,06:00,Karan Filling Station Indian ...
916,Laxmi holidays,1301,4.7,14 Seats available,Bharat Benz A/C Sleeper (2+1),23:30,07h 30m,07:00,Tribune Chowk Sector 31B
917,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),INR 899,2.7,19 Seats available,VE A/C Seater / Sleeper (2+1),23:30,07h 30m,07:00,Sec 43 H.P. Petrol Pump oppos...
918,IntrCity SmartBus,INR 916,2.4,31 Seats available,AC Sleeper (2+1),23:20,07h 10m,06:30,Gurudwara Singh Shaheedan
919,Khurana Bus Service,808,2.8,41 Seats available,Volvo A/C (2+2),14:20,06h 40m,21:00,Mohali Phase2
920,GOBUS,389,2.6,20 Seats available,A/C Seater / Sleeper (2+2),22:05,07h 30m,05:35,Sahara travels opp.43 bus sta...
921,SAHARA TRAVELS,449,1.8,13 Seats available,A/C Seater / Sleeper (2+2),21:00,08h 00m,05:00,Sec 43 Petrol pump
922,Goel Tourist (Regd),INR 550,1.7,22 Seats available,A/C Seater / Sleeper (2+2),23:15,07h 15m,06:30,Vijay gajraj travels sector-52
923,Vijay Tour and Travels,INR 799,2.5,33 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:10,07h 30m,05:40,Tribune chowk
924,GK Travels,INR 799,2.2,36 Seats available,A/C Seater/Sleeper (2+1),23:45,06h 45m,06:30,MOHALI
925,Khurana Bus Service,808,1.0,32 Seats available,Volvo A/C (2+2),14:25,06h 35m,21:00,Chandni Chowk
926,GK Travels,INR 799,3.0,26 Seats available,A/C Seater/Sleeper (2+1),23:55,06h 35m,06:30,Sec 52
927,Maheshwaram Travels,INR 826,3.6,14 Seats available,A/C Seater / Sleeper (2+2),21:00,10h 35m,07:35,Chandigarh Sec 43
928,Moon Light Travels Katra,584,3.5,29 Seats available,A/C Sleeper (2+2),22:00,07h 00m,05:00,Tribune Chowk Sector 31B
929,New Pal Travels,900,3.2,24 Seats available,A/C Sleeper (2+2),23:50,07h 40m,07:30,Kharar bus stand
930,Laxmi holidays,599,2.5,30 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:00,07h 00m,06:00,Sector 42 IndianOil Petrol Pump
931,Jamna Travels (Delhi),INR 699,1.1,44 Seats available,A/C Seater / Sleeper (2+2),23:29,07h 46m,07:15,Chandigarh(Sector 52)
932,City Land Travels,600,4.3,27 Seats available,A/C Seater/Sleeper (2+1),23:50,07h 40m,07:30,Isbt Sec 43
933,DS Hari Travels,INR 699,2.7,29 Seats available,A/C Sleeper (2+2),21:15,07h 45m,05:00,ISBT Sec 43 -
934,Zingbus Plus,809,3.6,30 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06h 55m,06:00,Sector 42 IndianOil Petrol Pump
935,Northern Travels,INR 999,2.6,39 Seats available,Bharat Benz A/C Sleeper (2+1),22:00,07h 35m,05:35,Karampura
936,City Land Travels,938,2.6,39 Seats available,A/C Seater/Sleeper (2+1),23:15,18h 25m,17:40,Karampura
937,Big Bus,INR 659,2.5,35 Seats available,A/C Seater / Sleeper (2+2),20:20,07h 10m,03:30,Sohana Gurdwara
938,Big Bus,INR 659,2.5,34 Seats available,A/C Seater / Sleeper (2+2),22:25,07h 10m,05:35,Sector 52
939,Ashok Travels,INR 659,,,A/C Seater / Sleeper (2+2),20:05,07h 10m,03:15,
940,SL Choudhary travels,584,,,Bharath Benz A/C Sleeper (2+2),21:25,07h 35m,05:00,
941,Chandigarh Transport Undertaking (CTU) - 165967,INR 206.67,4.5,22 Seats available,HVAC Seater (2+3),16:30,03h 00m,19:30,Tribune Chowk Sector 31B
942,Laxmi holidays,1139,4.4,29 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,02h 35m,02:30,Tribune Chowk Sector 31B
943,Laxmi holidays,1139,4.4,45 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),23:55,03h 20m,03:15,Tribune Chowk Sector 31B
944,Laxmi holidays,1139,4.4,31 Seats available,VE A/C Semi Sleeper (2+2),23:50,02h 40m,02:30,Sector 42 IndianOil Petrol Pump
945,City Land Travels,938,3.6,,Bharat Benz (2+2),23:30,03h 50m,03:20,
946,Chandigarh Transport Undertaking (CTU) - 165729,INR 395.24,3.7,30 Seats available,HVAC Seater (2+3),14:00,05h 35m,19:35,NH 152 D Bypass
947,GK Travels,INR 799,3.6,,A/C Seater/Sleeper (2+1),20:35,03h 10m,23:45,
948,GK Travels,INR 799,3.6,,A/C Seater/Sleeper (2+1),20:35,03h 20m,23:55,
949,Hari Das Tour &Travels,759,3.2,,Bharat Benz A/C Seater /Sleeper (2+1),23:55,04h 25m,04:20,
950,Chandigarh Transport Undertaking (CTU) - 165730,INR 395.24,4.3,31 Seats available,HVAC Seater (2+3),15:10,05h 30m,20:40,Gk Travels Sector 52
951,Vijay Tour and Travels,INR 899,4.8,37 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),15:00,05h 15m,20:15,Vijay gajraj travels sector-52
952,Vijay Tour and Travels,INR 749,3.0,34 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),15:30,04h 55m,20:25,MOHALI
953,Vijay Tour and Travels,INR 750,3.5,34 Seats available,A/C Seater / Sleeper (2+1),17:25,05h 25m,22:50,Gk Travels Sector 52
954,Vijay Tour and Travels,INR 699,3.5,26 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),18:45,04h 55m,23:40,Sec 43 hp petrol pump
955,Shree Raj Akanshi travels,INR 799,4.8,,A/C Seater / Sleeper (2+1),19:05,04h 35m,23:40,
956,GK Travels,INR 899,3.6,,A/C Seater/Sleeper (2+1),20:30,05h 00m,01:30,
957,Vijay Tour and Travels,INR 1199,3.5,,Volvo Multi Axle Sleeper B11R (2+1),21:00,04h 10m,01:10,
958,GK Travels,INR 799,3.6,,A/C Seater/Sleeper (2+1),23:10,04h 35m,03:45,
959,GK Travels,INR 799,3.6,,A/C Seater/Sleeper (2+1),23:15,04h 30m,03:45,
960,Hari Das Tour &Travels,759,3.2,,Bharat Benz A/C Seater /Sleeper (2+1),23:58,03h 47m,03:45,
961,Chandigarh Transport Undertaking (CTU) - 165943,INR 512.39,4.4,31 Seats available,HVAC Seater (2+3),10:45,07h 00m,17:45,Sector 42 IndianOil Petrol Pump
962,City Land Travels,938,3.6,12 Seats available,Bharat Benz (2+2),23:30,07h 00m,06:30,Tribune Chowk Sector 31B
963,Laxmi holidays,1139,4.4,29 Seats available,VE A/C Semi Sleeper (2+2),23:50,05h 40m,05:30,Tribune Chowk Sector 31B
964,Laxmi holidays,1139,4.6,29 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05h 55m,05:50,Tribune Chowk Sector 31B
965,Laxmi holidays,1139,4.6,19 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05h 40m,05:35,Sohana Gurudwara chandigarh
966,A N Holidays,949,3.9,31 Seats available,Bharat Benz A/C Semi Sleeper (2+2),23:59,07h 16m,07:15,Sector 42 IndianOil Petrol Pump
967,City Land Travels,938,1.3,19 Seats available,Bharat Benz (2+2),23:30,06h 45m,06:15,Sohana Gurudwara chandigarh
968,A N Holidays,949,2.4,,Bharat Benz A/C Semi Sleeper (2+2),23:59,06h 41m,06:40,
969,Chandigarh Transport Undertaking (CTU) - 165855,INR 533.34,4.0,30 Seats available,HVAC Seater (2+3),17:00,06h 00m,23:00,NH 152 D Narnaul Bypass
970,GK Travels,INR 799,3.6,,A/C Seater/Sleeper (2+1),18:00,05h 45m,23:45,
971,GK Travels,INR 799,3.6,,A/C Seater/Sleeper (2+1),18:00,05h 55m,23:55,
972,Hari Das Tour &Travels,854,3.2,,Bharat Benz A/C Seater /Sleeper (2+1),22:15,06h 05m,04:20,
973,Zimindara Travels,INR 949,4.2,14 Seats available,AC Sleeper (2+1),23:00,06h 00m,05:00,Karan Filling Station Indian ...
974,Laxmi holidays,1044,4.7,29 Seats available,VE A/C Semi Sleeper (2+2),23:55,06h 15m,06:10,Tribune Chowk Sector 31B
975,City Land Travels,838,3.6,23 Seats available,Bharat Benz (2+2),23:59,05h 21m,05:20,Sector 42 IndianOil Petrol Pump
