,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
298,City Land Travels,1338,3.3,12 Seats available,Volvo A/C Semi Sleeper (2+2),23:00,08h 00m,07:00,"NueGo Lounge, Kashmiri Gate"
299,NueGo,949,3.9,39 Seats available,Electric A/C Seater (2+2),23:00,08h 55m,07:55,Majnu Ka Tilla
300,City Land Travels,529,3.6,20 Seats available,Volvo A/C Semi Sleeper (2+2),09:15,09h 50m,19:05,Majnu Ka Tilla
301,City Land Travels,1110,3.1,23 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,07h 30m,07:25,"NueGo Lounge, Kashmiri Gate"
302,City Land Travels,1238,2.5,33 Seats available,Volvo A/C Semi Sleeper (2+2),22:30,07h 30m,06:00,Vasant Vihar Rao Tula Ram Marg
303,NueGo,664,2.0,4 Seats available,Electric A/C Seater (2+2),21:30,08h 55m,06:25,Civil Lines
304,RAO TRAVELS INDIA PVT LTD.,INR 1500,1.1,,AC Seater (2+2),21:00,10h 30m,07:30,
305,Royal Travels Hills,INR 1499,,,Bharat Benz A/C Seater (2+2),22:00,09h 00m,07:00,
306,FlixBus,INR 600,,,A/C Seater (2+2),07:20,08h 40m,16:00,
307,Chandigarh Transport Undertaking (CTU) - 165843,INR 364.77,4.2,,HVAC Seater (2+3),08:50,04h 30m,13:20,
308,Bedi Travels,1332,4.6,17 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:15,11h 30m,07:45,ISBT Kashmiri Gate
309,Laxmi holidays,1234,4.5,24 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,11h 00m,06:00,ISBT Kashmiri Gate
310,Ram Dalal Holidays,1249,4.5,6 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,11h 15m,07:15,ISBT Kashmiri Gate
311,AdBharmani Travels,1619,3.6,11 Seats available,Volvo A/C Semi Sleeper (2+2),20:15,10h 45m,07:00,ISBT Kashmiri Gate
312,New Himalaya Travels,INR 1030,4.5,27 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,11h 15m,07:15,ISBT Kashmiri Gate
313,Laxmi holidays,1149,4.4,24 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,11h 00m,07:00,ISBT Kashmiri Gate
314,Ram Dalal Holidays,1323,4.5,6 Seats available,Volvo A/C Semi Sleeper (2+2),21:20,10h 40m,08:00,ISBT Kashmiri Gate
315,Laxmi holidays,1329,4.1,31 Seats available,Volvo A/C Semi Sleeper (2+2),21:00,11h 15m,08:15,ISBT Kashmiri Gate
316,Northern Travels,INR 1089,3.6,23 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,11h 30m,07:30,Majnu Ka Tilla
317,City Land Travels,1039,3.3,17 Seats available,Volvo A/C Semi Sleeper (2+2),19:55,10h 05m,06:00,ISBT Kashmiri Gate
318,Bharmani Travels,1079,3.8,29 Seats available,Volvo A/C Semi Sleeper (2+2),19:40,11h 40m,07:20,ISBT Kashmiri Gate
319,Northern Travels,INR 1300,2.3,32 Seats available,Volvo A/C Semi Sleeper (2+2),20:35,10h 05m,06:40,ISBT Kashmiri Gate
320,Ram Dalal Holidays,1202,,53 Seats available,Bharat Benz (2+2),21:20,11h 40m,09:00,Majnu ka tilla Potala Ground ...
321,Ram Dalal Holidays,823,4.8,8 Seats available,Volvo A/C Semi Sleeper (2+2),21:40,08h 20m,06:00,Near bus stand
322,Laxmi holidays,854,4.4,26 Seats available,Volvo A/C Semi Sleeper (2+2),20:20,09h 10m,05:30,Hamirpur
323,Northern Travels,INR 795,3.6,28 Seats available,Volvo A/C Semi Sleeper (2+2),21:45,08h 00m,05:45,Hamirpur
324,Laxmi holidays,1424,4.7,20 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),21:00,06h 10m,03:10,Private Bus Stand
325,Laxmi holidays,1519,4.5,33 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05h 30m,03:30,Private Bus Stand
326,Laxmi holidays,1234,4.7,32 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),16:00,07h 00m,23:00,Private Bus Stand Manali
327,AdGLOBAL HOLIDAYS ADVENTURE TOURS,989,3.2,38 Seats available,Volvo A/C Semi Sleeper (2+2),19:45,09h 00m,04:45,Private Bus Stand
328,Zingbus Plus,578,4.6,39 Seats available,Volvo A/C Semi Sleeper (2+2),16:00,07h 00m,23:00,zingbus Lounge Manali 200 m F...
329,Laxmi holidays,1424,4.5,27 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),21:30,05h 45m,03:15,Private Bus Stand
330,Zingbus Plus,1088,4.6,30 Seats available,Volvo A/C Semi Sleeper (2+2),21:30,05h 30m,03:00,Private Bus Stand
331,Laxmi holidays,1139,4.4,42 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),17:30,06h 25m,23:55,Private Bus Stand
332,Laxmi holidays,1529,4.8,21 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:00,06h 30m,02:30,Private Bus Stand
333,Laxmi holidays,1234,4.8,40 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),18:00,06h 30m,00:30,Private Bus Stand
334,City Land Travels,1338,3.8,18 Seats available,Volvo A/C Semi Sleeper (2+2),15:30,06h 50m,22:20,Private Bus Stand
335,Laxmi holidays,1424,4.7,35 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),21:40,05h 50m,03:30,Private Bus Stand Manali
336,Zingbus Plus,1201,4.3,31 Seats available,Volvo A/C Semi Sleeper (2+2),17:00,06h 25m,23:25,zingbus Lounge Manali 200 m F...
337,Yolo Bus,INR 1149,4.3,35 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),21:10,05h 45m,02:55,zingbus Lounge Manali 200 m F...
338,Yolo Bus,INR 1149,3.8,13 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),21:45,05h 18m,03:03,Private Bus Stand
339,Laxmi holidays,1002,4.3,25 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),20:20,06h 30m,02:50,zingbus Lounge Manali 200 m F...
340,GLOBAL HOLIDAYS ADVENTURE TOURS,738,3.0,35 Seats available,Volvo A/C Semi Sleeper (2+2),19:45,09h 00m,04:45,zingbus Lounge Manali 200 m F...
341,Zingbus Plus,989,4.6,42 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),18:15,06h 25m,00:40,Private Bus Stand
342,Zingbus Plus,989,4.1,31 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,06h 10m,00:40,zingbus Lounge Manali 200 m F...
343,IntrCity SmartBus,INR 1385,4.9,26 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),18:15,06h 55m,01:10,Manali
344,Zingbus Plus,1201,4.1,47 Seats available,Volvo A/C Semi Sleeper (2+2),17:45,06h 40m,00:25,Private Bus Stand
345,Zingbus Plus,1197,4.7,29 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,06h 20m,03:20,zingbus Lounge Manali 200 m F...
346,Deltin Travels,INR 1370,4.4,12 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,06h 30m,02:00,Private Bus Stand
347,Zingbus Plus,1073,4.7,6 Seats available,Scania A/C Semi Sleeper (2+2),19:30,05h 50m,01:20,Private Bus Stand
348,Laxmi holidays,1329,4.4,16 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),17:00,06h 30m,23:30,Private Bus Stand
349,Ram Dalal Holidays,1240,5.0,30 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),19:00,06h 25m,01:25,zingbus Lounge Manali 200 m F...
350,City Land Travels,1579,4.2,1 Seat available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:30,05h 45m,01:15,MANALI
351,Zingbus Plus,1127,3.8,23 Seats available,Volvo A/C Semi Sleeper (2+2),19:00,06h 35m,01:35,Private Bus Stand
352,City Land Travels,1338,3.4,22 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),08:30,06h 50m,15:20,Private Bus Stand
353,City Land Travels,1438,2.7,12 Seats available,Volvo A/C Semi Sleeper (2+2),14:30,06h 30m,21:00,Private Bus Stand
354,FlixBus,INR 1348,5.0,36 Seats available,A/C Seater (2+2),20:30,07h 00m,03:30,Private Bus Stand
355,FlixBus,INR 1348,2.7,33 Seats available,A/C Seater (2+2),18:30,07h 10m,01:40,Private Bus Stand
356,IntrCity SmartBus,INR 1838,4.9,49 Seats available,Volvo A/C Semi Sleeper (2+2),19:30,07h 05m,02:35,Private Bus Stand
357,City Land Travels,1338,4.8,22 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),11:15,06h 50m,18:05,zingbus Lounge Manali 200 m F...
358,Zingbus Plus,989,2.7,12 Seats available,Volvo A/C Semi Sleeper (2+2),21:30,06h 20m,03:50,Manali
359,SPEED BUS,860,2.5,46 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:45,07h 25m,02:10,zingbus Lounge Manali 200 m F...
360,City Land Travels,1338,3.7,29 Seats available,Volvo A/C Semi Sleeper (2+2),13:30,07h 00m,20:30,zingbus Lounge Manali 200 m F...
361,Himgiri Adventure Tour,719,3.2,35 Seats available,Bharat Benz A/C Semi Sleeper (2+2),19:50,0-16h 0-50m,04:00,zingbus Lounge Manali 200 m F...
362,Deltin Travels,INR 1400,3.1,32 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),17:00,06h 59m,23:59,zingbus Lounge Manali 200 m F...
363,Abtc Tour and Travels,699,1.7,32 Seats available,Bharat Benz A/C Semi Sleeper (2+2),20:30,08h 00m,04:30,Private Bus Stand
364,IntrCity SmartBus,INR 1414,2.8,26 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),17:00,07h 05m,00:05,Private Bus Stand
365,Deltin Travels,INR 1470,4.4,41 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:30,05h 30m,02:00,Private Bus Stand
366,City Land Travels,1400,4.4,53 Seats available,Volvo A/C Semi Sleeper (2+2),20:10,08h 20m,04:30,Private Bus Stand
367,R S YADAV SMART BUS PRIVATE LIMITED,1804,4.3,3 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),17:50,08h 55m,02:45,Private Bus Stand
368,R S YADAV SMART BUS PRIVATE LIMITED,1093,4.3,35 Seats available,VE A/C Semi Sleeper (2+2),18:50,08h 55m,03:45,Private Bus Stand
369,Zingbus Plus,989,4.3,35 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:30,06h 25m,02:55,Private Bus Stand
370,Malana Travels,INR 1399,4.3,35 Seats available,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:00,07h 00m,03:00,Private Bus Stand
371,Zingbus Plus,1286,4.3,33 Seats available,Volvo A/C Semi Sleeper (2+2),18:45,06h 10m,00:55,Manali
372,Zingbus Plus,1201,4.3,37 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),20:15,06h 05m,02:20,Private Bus Stand
373,Zingbus Plus,1637,3.5,49 Seats available,Volvo A/C Semi Sleeper (2+2),19:05,06h 25m,01:30,Private Bus Stand
374,Zingbus Plus,1186,4.0,28 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),19:45,06h 10m,01:55,Zingbus Lounge Manali
375,City Land Travels,1738,4.0,30 Seats available,Volvo A/C Semi Sleeper (2+2),22:00,06h 00m,04:00,Private Bus Stand
376,Om Sidh Express,1439,4.2,21 Seats available,Volvo A/C (2+2),19:00,06h 00m,01:00,Private Bus Stand
377,Holiday Appeal Private Limited,1899,3.9,30 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),18:00,08h 00m,02:00,Manali privet parking
378,Laxmi holidays,1529,3.9,2 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,07h 00m,02:00,Manali
379,Reo India Travels,1197,3.9,49 Seats available,Volvo A/C Semi Sleeper (2+2),17:25,06h 34m,23:59,zingbus Lounge Manali 200 m F...
380,Himalayan Nomad KTC,1485,3.9,27 Seats available,Volvo A/C Semi Sleeper (2+2),18:00,09h 30m,03:30,Manali
381,Himalayan Nomad KTC,1485,3.9,34 Seats available,Volvo A/C Semi Sleeper (2+2),16:30,09h 00m,01:30,Private Bus Stand
382,Himalayan Nomad KTC,1485,3.9,27 Seats available,Volvo A/C Semi Sleeper (2+2),17:30,09h 30m,03:00,Manali
383,Himalayan Nomad KTC,1395,3.8,39 Seats available,Volvo A/C Semi Sleeper (2+2),20:30,07h 00m,03:30,Private Bus Stand
384,Reo India Travels,1197,3.8,42 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:25,07h 20m,02:45,Private Bus Stand
385,Deltin Travels,INR 1520,3.7,19 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,05h 00m,03:00,Private Bus Stand
386,City Land Travels,1190,3.7,6 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,06h 00m,03:00,Private Bus Stand
387,Shivay Holidays,INR 1069,3.6,8 Seats available,Volvo A/C Semi Sleeper (2+2),17:30,06h 45m,00:15,Private Bus Stand
388,Metahills holidays,1350,3.5,5 Seats available,Scania A/C Semi Sleeper (2+2),19:30,07h 30m,03:00,Private Bus Stand
389,City Land Travels,879,5.0,53 Seats available,Volvo A/C Semi Sleeper (2+2),17:00,07h 30m,00:30,Manali
390,TRAVELLING INDIA,963,3.2,48 Seats available,Volvo A/C Semi Sleeper (2+2),18:00,08h 15m,02:15,Manali
391,Ram Dalal Holidays,1258,4.3,17 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,06h 50m,03:50,Private Bus Stand
392,City Land Travels,1438,2.5,22 Seats available,Volvo A/C Semi Sleeper (2+2),15:00,06h 30m,21:30,Private Bus Parking Manali
393,Zingbus Plus,1292,3.2,35 Seats available,Volvo A/C Semi Sleeper (2+2),20:45,05h 50m,02:35,Manali
394,Rajdhani Travels,INR 1099,1.7,26 Seats available,Bharat Benz A/C Seater (2+2),14:00,07h 15m,21:15,Private Bus Stand
395,Zakir Flights,1079,1.9,53 Seats available,Volvo A/C Semi Sleeper (2+2),18:30,06h 25m,00:55,Private Bus Stand
396,Himgiri Adventure Tour,719,3.0,49 Seats available,Bharat Benz A/C Semi Sleeper (2+2),13:40,0-16h 0-50m,21:50,Manali
397,City Land Travels,1538,2.9,37 Seats available,Volvo A/C Semi Sleeper (2+2),23:10,07h 05m,06:15,Manali
398,Golden Temple Volvo Bus Service,INR 786,2.9,45 Seats available,Volvo B11R Multi Axle Seater (2+2),20:00,07h 20m,03:20,Manali
399,JN HOLIDAYS,1018,2.9,14 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:00,06h 30m,01:30,Manali
400,PAL Travel Lines,999,2.9,53 Seats available,Volvo A/C Semi Sleeper (2+2),17:30,07h 45m,01:15,Manali
401,PAL Travel Lines,899,4.0,51 Seats available,Volvo A/C Semi Sleeper (2+2),21:15,08h 00m,05:15,Manali
402,PAL Travel Lines,999,4.0,27 Seats available,Scania A/C Semi Sleeper (2+2),18:05,07h 45m,01:50,Manali
403,Holiday Appeal Private Limited,1899,3.9,43 Seats available,Volvo Multi-Axle A/C Seater (2+2),21:00,08h 00m,05:00,Private Bus Stand
404,Holiday Appeal Private Limited,1899,3.9,41 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,08h 00m,03:00,Private Bus Stand
405,Reo India Travels,1197,3.9,33 Seats available,Volvo A/C Semi Sleeper (2+2),17:40,07h 20m,01:00,Private Bus Stand
406,Reo India Travels,1197,2.6,16 Seats available,Volvo A/C Semi Sleeper (2+2),19:35,06h 45m,02:20,Manali
407,Himalayan Nomad KTC,1485,2.3,29 Seats available,Volvo A/C Semi Sleeper (2+2),17:00,09h 00m,02:00,Manali
408,Kartar Travels Private Limited,807,2.3,30 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,06h 45m,02:45,Manali
409,RAO TRAVELS INDIA PVT LTD.,INR 1494,3.7,53 Seats available,Mercedes Benz A/C (2+2),17:00,08h 30m,01:30,Manali
410,ROYAL SAFARI INDIA TRAVELS,1394,3.7,41 Seats available,A/C Semi Sleeper (2+2),21:00,07h 15m,04:15,Private Bus Stand
411,Metahills holidays,1350,3.6,49 Seats available,Scania A/C Semi Sleeper (2+2),22:00,07h 30m,05:30,Private Bus Stand
412,SPEED BUS,997,3.5,13 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),13:00,07h 30m,20:30,Private Bus Stand
413,City Land Travels,1338,3.5,18 Seats available,Volvo A/C Semi Sleeper (2+2),11:30,06h 50m,18:20,Manali
414,HIMALAYAN HOLIDAYS,INR 1399,3.3,17 Seats available,Volvo A/C Semi Sleeper (2+2 ),17:30,08h 30m,02:00,Private Bus Stand
415,HIMALAYAN HOLIDAYS,INR 1099,3.3,25 Seats available,Volvo A/C Semi Sleeper (2+2 ),18:00,08h 15m,02:15,Manali
416,Subh Yatri Holidays,923,3.3,17 Seats available,Volvo A/C Semi Sleeper (2+2),18:30,05h 25m,23:55,MANALI
417,Subh Yatri Holidays,923,3.3,31 Seats available,Volvo A/C Semi Sleeper (2+2),18:30,05h 25m,23:55,Private Bus Stand
418,Subh Yatri Holidays,923,3.2,21 Seats available,Volvo A/C Semi Sleeper (2+2),17:30,06h 25m,23:55,
419,Subh Yatri Holidays,923,3.2,41 Seats available,Volvo A/C Semi Sleeper (2+2),17:30,06h 25m,23:55,
420,Travel Zap India Pvt LTD.,INR 999,3.2,,Volvo Multi-Axle A/C (2+2),20:00,07h 40m,03:40,
421,Travel Zap India Pvt LTD.,INR 999,3.2,,Mercedes benz a/c Seater (2+2),20:30,07h 40m,04:10,
422,Hari Das Tour &Travels,802,3.0,,Bharat Benz A/C Seater (2+2),19:00,05h 45m,00:45,
423,Travel Zap India Pvt LTD.,INR 999,2.8,,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:00,06h 15m,01:15,
424,Golden Temple Volvo Bus Service,INR 1499,2.8,,Bharat Benz A/C Semi Sleeper (2+2),19:50,07h 30m,03:20,
425,TANISHQ HOLIDAYS TOUR,1349,2.7,,Volvo A/C Semi Sleeper (2+2),18:00,08h 00m,02:00,
426,Cab India Travels,1200,2.7,,Volvo A/C Semi Sleeper (2+2),17:00,10h 00m,03:00,
427,Northern Travels,INR 1500,2.5,,Volvo A/C Semi Sleeper (2+2),17:30,07h 45m,01:15,
428,Travel hub,989,2.5,,Volvo A/C Semi Sleeper (2+2),16:00,08h 00m,00:00,
429,Yatrabybus.com,INR 1599,2.4,,Bharat Benz A/C Semi Sleeper (2+2),16:00,07h 10m,23:10,
430,Yatrabybus.com,INR 1599,2.3,,Scania Multi-Axle AC Semi Sleeper (2+2),17:00,07h 30m,00:30,
431,SIDDHI VINAYAK TRAVELS,1044,2.3,,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),17:30,08h 05m,01:35,
432,RAO TRAVELS INDIA PVT LTD.,INR 1234,2.3,,Mercedes Benz A/C (2+2),17:30,10h 15m,03:45,
433,ROYAL SAFARI INDIA TRAVELS,1529,2.3,,Bharat Benz A/C Semi Sleeper (2+2),19:30,07h 15m,02:45,
434,ROYAL SAFARI INDIA TRAVELS,1349,2.2,,Bharat Benz A/C Semi Sleeper (2+2),19:30,07h 15m,02:45,
435,ROYAL SAFARI INDIA TRAVELS,1349,2.2,,Bharat Benz A/C Semi Sleeper (2+2),21:00,08h 00m,05:00,
436,Himgiri Adventure Tour,1169,1.2,,Bharat Benz A/C Semi Sleeper (2+2),18:00,08h 30m,02:30,
437,G.T.SHolidays,INR 999,,,Bharat Benz A/C Semi Sleeper (2+2),18:30,07h 30m,02:00,
438,Vee Kay Travels,INR 1200,,,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),18:00,06h 55m,00:55,
439,U.K Travels(India),INR 1349,,,Scania A/C Semi Sleeper (2+2),17:25,07h 40m,01:05,
440,JN HOLIDAYS,1202,,,Volvo A/C Semi Sleeper (2+2),20:40,06h 50m,03:30,
441,Laxmi holidays,1139,4.7,27 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),22:30,04h 50m,03:20,Kangra Lenskart Showroom
442,Laxmi holidays,949,4.6,18 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05h 50m,01:00,Kangra Lenskart Showroom
443,Laxmi holidays,949,4.9,23 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),21:45,04h 50m,02:35,Kangra Lenskart Showroom
444,Laxmi holidays,949,4.2,27 Seats available,VE A/C Semi Sleeper (2+2),19:35,04h 20m,23:55,Kangra Lenskart Showroom
445,Laxmi holidays,949,5.0,31 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,05h 15m,02:00,Bus Stand
446,Zingbus Plus,896,4.8,11 Seats available,Volvo A/C Semi Sleeper (2+2),20:10,04h 35m,00:45,Kangra By pass Near Tehsil Chowk
447,Laxmi holidays,1149,4.8,43 Seats available,Volvo A/C Semi Sleeper (2+2),22:00,05h 20m,03:20,Kangra By pass Near Tehsil Chowk
448,Laxmi holidays,854,4.8,27 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,05h 20m,01:50,kangra woodland showroom
449,Raghukul Holidays,764,4.9,33 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,04h 50m,00:50,kangra woodland showroom
450,Raghukul Holidays,719,4.9,15 Seats available,Volvo A/C Semi Sleeper (2+2),21:50,05h 15m,03:05,Kangra (Bypass Bus stand)
451,FlixBus,INR 690,4.5,35 Seats available,A/C Seater (2+2),18:40,06h 15m,00:55,Bus Stand
452,Zingbus Plus,819,5.0,21 Seats available,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,04h 40m,02:45,Old Sdm Court By Pass(Kangra)
453,Bedi Travels,765,4.1,45 Seats available,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05h 15m,01:00,Kangra
454,Ram Dalal Holidays,925,4.6,15 Seats available,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,04h 45m,01:55,Kangra
455,Ram Dalal Holidays,768,4.6,22 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:20,05h 10m,01:30,Kangra Bus Stand Woodland sho...
456,City Land Travels,689,4.5,22 Seats available,Volvo A/C Semi Sleeper (2+2),21:20,05h 00m,02:20,Near Bus Stand (Gaurav Hotel)
457,Bedi Travels,738,4.5,17 Seats available,Volvo A/C Semi Sleeper (2+2 ),22:15,04h 30m,02:45,Kangra By-Pass
458,Bedi Travels,747,4.5,25 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:30,05h 15m,01:45,Woodland Showroom Kangra
459,New Himalaya Travels,INR 700,3.7,18 Seats available,Volvo A/C Semi Sleeper (2+2),20:10,05h 05m,01:15,Kangra
460,Ram Dalal Holidays,879,3.6,11 Seats available,Volvo A/C Semi Sleeper (2+2),20:30,04h 40m,01:10,SDM Court By-Pass Kangra
461,New Himalaya Travels,INR 870,3.6,29 Seats available,Volvo A/C Semi Sleeper (2+2),20:45,04h 45m,01:30,Kangra Bypass
462,Bharmani Travels,1079,3.6,27 Seats available,Volvo A/C Semi Sleeper (2+2),22:00,04h 30m,02:30,Kangra Bus Stand Woodland sho...
463,City Land Travels,650,3.2,20 Seats available,Volvo A/C Semi Sleeper (2+2),19:40,05h 00m,00:40,Kangra ByPass
464,City Land Travels,889,3.2,19 Seats available,Volvo A/C Semi Sleeper (2+2),20:40,04h 50m,01:30,Kangra
465,City Land Travels,838,2.7,31 Seats available,Bharat Benz (2+2),20:00,03h 59m,23:59,Kangra Bypass
466,A N Holidays,999,3.7,,Volvo A/C Semi Sleeper (2+2),21:15,02h 44m,23:59,
467,A N Holidays,1249,,,Bharat Benz A/C Semi Sleeper (2+2),20:10,03h 49m,23:59,
468,Northern Travels,INR 989,,,Volvo A/C Semi Sleeper (2+2),19:45,05h 15m,01:00,
469,Bharmani Travels,899,,,Volvo A/C Semi Sleeper (2+2),21:05,05h 05m,02:10,
470,HRTC - 6639,INR 595,3.7,27 Seats available,Himsuta AC Seater Volvo/Scania 2+2,20:45,06h 45m,03:30,Bus Stand
471,HRTC - 6649,INR 322,3.7,35 Seats available,A/C Executive (2+3),13:50,06h 40m,20:30,Bus Stand
472,HRTC - 6709,INR 325,3.9,,Ordinary 3+2 Non AC Seater,19:30,06h 15m,01:45,
473,HRTC - 6753,INR 317,3.9,,Ordinary 3+2 Non AC Seater,10:30,07h 00m,17:30,
474,Ram Dalal Holidays,823,4.7,8 Seats available,Volvo A/C Semi Sleeper (2+2),21:40,04h 25m,02:05,Near bus stand
475,Laxmi holidays,854,4.0,26 Seats available,Volvo A/C Semi Sleeper (2+2),20:20,04h 55m,01:15,Hamirpur
476,Northern Travels,INR 795,5.0,28 Seats available,Volvo A/C Semi Sleeper (2+2),21:45,03h 30m,01:15,Hamirpur
477,NueGo,428,4.1,42 Seats available,Electric A/C Seater (2+2),07:25,04h 50m,12:15,Majnu Ka Tilla
478,FlixBus,INR 387,3.9,14 Seats available,A/C Seater (2+2),09:00,05h 40m,14:40,Delhi Kashmere Gate (FlixBus ...
479,NueGo,403,3.9,1 Seat available,Electric A/C Seater (2+2),09:00,05h 25m,14:25,Delhi RK Ashram (Flixbus Lounge)
480,AdCity Land Travels,1038,3.4,39 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04h 20m,04:15,ISBT Kashmiri Gate
481,NueGo,428,3.4,5 Seats available,Electric A/C Seater (2+2),10:00,05h 05m,15:05,Delhi Kashmere Gate (FlixBus ...
482,NueGo,428,3.5,29 Seats available,Electric A/C Seater (2+2),11:00,05h 25m,16:25,Majnu Ka Tilla
483,NueGo,428,3.6,39 Seats available,Electric A/C Seater (2+2),12:00,05h 05m,17:05,"NueGo Lounge, Kashmiri Gate"
484,AdCity Land Travels,1229,3.8,20 Seats available,Volvo A/C Semi Sleeper (2+2),18:00,05h 05m,23:05,Delhi Kashmere Gate (FlixBus ...
485,NueGo,428,3.7,37 Seats available,Electric A/C Seater (2+2),13:00,05h 25m,18:25,ISBT Kashmiri Gate
486,NueGo,428,3.7,36 Seats available,Electric A/C Seater (2+2),14:30,05h 05m,19:35,ISBT Kashmiri Gate
487,NueGo,428,3.4,40 Seats available,Electric A/C Seater (2+2),15:30,05h 05m,20:35,Jamna Bazar -Red fort
488,FlixBus,INR 411,3.8,44 Seats available,A/C Seater (2+2),16:00,05h 40m,21:40,Metro station gate no 4 near ...
489,NueGo,428,3.9,28 Seats available,Electric A/C Seater (2+2),16:30,05h 25m,21:55,ISBT Kashmiri Gate
490,NueGo,428,4.6,45 Seats available,Electric A/C Seater (2+2),17:30,05h 05m,22:35,ISBT Kashmiri Gate
491,FlixBus,INR 1123,3.9,1 Seat available,A/C Seater (2+2),18:30,06h 00m,00:30,ISBT Kashmiri Gate
492,FlixBus,INR 1407,4.2,31 Seats available,A/C Seater (2+2),19:00,06h 30m,01:30,ISBT Kashmiri Gate
493,NueGo,428,3.9,47 Seats available,Electric A/C Seater (2+2),22:00,05h 15m,03:15,ISBT Kashmiri Gate
494,FlixBus,INR 1308,3.2,27 Seats available,A/C Seater (2+2),22:00,05h 45m,03:45,RK Ashram
495,Ram Dalal Holidays,1027,3.6,30 Seats available,Mercedes Multi-Axle Semi Sleeper (2+2),23:00,05h 15m,04:15,Redfort
496,NueGo,428,3.9,37 Seats available,Electric A/C Seater (2+2),23:00,05h 35m,04:35,ISBT Kashmiri Gate
497,FlixBus,INR 1089,3.6,20 Seats available,A/C Seater (2+2),23:55,05h 00m,04:55,ISBT Kashmiri Gate
498,NueGo,428,4.4,28 Seats available,Electric A/C Seater (2+2),23:55,05h 15m,05:10,Majnu Ka Tilla
499,Khurana Bus Service,550,4.6,35 Seats available,Volvo A/C (2+2),08:00,06h 20m,14:20,RK Ashram
