,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
808,Shyamoli Paribahan Pvt Ltd,INR 486,4.4,,Volvo A/C Seater (2+2),09:15,04h 00m,13:15,
809,Greenline,INR 486,4.3,,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),07:40,04h 00m,11:40,
810,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 486,4.2,,Volvo A/C Seater (2+2),16:00,04h 00m,20:00,
811,Express Line,INR 486,4.3,,Volvo 9600 Multi Axle Semi-Sleeper (2+2),17:20,04h 00m,21:20,
812,Greenline (Karunamoyee),INR 486,4.2,,Volvo A/C Seater (2+2),11:00,04h 00m,15:00,
813,Greenline,INR 486,4.6,,Volvo A/C Seater (2+2),09:50,04h 00m,13:50,
814,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 486,4.1,,Volvo A/C Seater (2+2),10:00,04h 00m,14:00,
815,Shyamoli Paribahan Pvt Ltd,INR 486,4.6,,Volvo A/C Seater (2+2),14:00,04h 00m,18:00,
816,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 486,4.1,,Volvo A/C Seater (2+2),12:00,04h 00m,16:00,
817,Shyamoli Paribahan Pvt Ltd,INR 486,4.5,,Volvo A/C Seater (2+2),13:00,04h 00m,17:00,
818,Greenline,INR 486,4.5,,Volvo 9600 A/C Semi Sleeper (2+2),12:30,04h 00m,16:30,
819,Royal Cruiser,463,3.6,,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,03h 45m,23:15,
820,Express Line,INR 486,4.8,,Volvo 9600 A/C Semi Sleeper (2+2),15:30,03h 00m,18:30,
821,Greenline,INR 486,4.7,,Scania Multi-Axle AC Semi Sleeper (2+2),11:30,04h 00m,15:30,
822,Shyamoli Paribahan Pvt Ltd,INR 486,3.6,,Volvo A/C Seater (2+2),11:00,04h 00m,15:00,
823,Greenline,INR 486,4.4,,Volvo A/C Seater (2+2),14:30,04h 00m,18:30,
824,Express Line (Karunamoyee),INR 486,5.0,,Volvo A/C Seater (2+2),08:15,04h 00m,12:15,
825,Shyamoli Paribahan Pvt Ltd,INR 486,4.1,,Volvo A/C Seater (2+2),12:00,04h 00m,16:00,
826,Express Line (Karunamoyee),INR 486,4.5,,Scania Multi-Axle AC Semi Sleeper (2+2),07:00,03h 15m,10:15,
827,Tulsi Travel,INR 899,3.2,,NON A/C Seater / Sleeper (2+2),14:45,02h 15m,17:00,
828,Maharani Travels,INR 800,2.5,,A/C Seater / Sleeper (2+1),21:05,04h 25m,01:30,
829,Sana Travels,INR 500,1.7,,NON AC Seater / Sleeper 2+1,20:30,03h 25m,23:55,
830,Pariwartan Bus Service,INR 500,,,NON A/C Seater / Sleeper (2+2),18:30,04h 30m,23:00,
831,Greenline,INR 1450,4.3,22 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),19:45,10h 45m,06:30,City Center Durgapur
832,Shyamoli Paribahan Pvt Ltd,INR 1050,4.2,42 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:30,10h 55m,06:25,City Center Durgapur
833,Express Line,INR 1099,4.3,44 Seats available,Volvo 9600 A/C Seater/Sleeper (2+1),19:40,11h 05m,06:45,City Center Durgapur
834,Guru Nanak (Inter City),INR 1000,4.9,37 Seats available,Volvo A/C Seater (2+2),19:30,11h 20m,06:50,City Center Durgapur
835,Guru Nanak (Inter City),INR 600,3.5,10 Seats available,NON A/C Seater / Sleeper (2+2),18:30,13h 30m,08:00,City Center Durgapur
836,Lady Diana Travels,601,3.9,14 Seats available,NON A/C Seater / Sleeper (2+2),18:15,12h 00m,06:15,City center Durgapur
837,Mangaldeep,INR 600,2.6,26 Seats available,NON A/C Seater / Sleeper (2+2),17:30,12h 30m,06:00,City Center
838,Shivnarayan Travels,INR 650,3.7,9 Seats available,NON A/C Seater / Sleeper (2+2),18:00,12h 30m,06:30,City Center
839,Shivnarayan Travels,INR 650,2.8,10 Seats available,NON A/C Seater / Sleeper (2+2),19:00,12h 00m,07:00,City Center
840,New Das Paribahan,INR 600,3.2,12 Seats available,NON A/C Seater / Sleeper (2+2),16:30,13h 05m,05:35,City Center
841,Shyamoli Paribahan Pvt Ltd,INR 1200,4.6,18 Seats available,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,13h 15m,07:45,Esplanade
842,Greenline,INR 1200,4.6,10 Seats available,Volvo 9600 A/C Seater/Sleeper (2+1),19:00,13h 15m,08:15,Esplanade
843,Shyamoli Paribahan Pvt Ltd,INR 2500,4.6,3 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,12h 50m,06:50,Esplanade
844,AdRoyal Cruiser,1064,3.7,35 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),18:00,13h 00m,07:00,Esplanade
845,Shyamoli Paribahan Pvt Ltd,INR 1200,4.6,39 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,11h 30m,08:30,Esplanade
846,Greenline,INR 1800,4.6,13 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),18:30,13h 00m,07:30,Esplanade
847,Shyamoli Paribahan Pvt Ltd,INR 1200,4.5,23 Seats available,Volvo Multi-Axle A/C seater/sleeper (2+1),19:00,13h 15m,08:15,Esplanade
848,Lokenath Bus Service,INR 1200,4.5,26 Seats available,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:15,12h 00m,06:15,Esplanade
849,Aitiana Airwings,INR 1599,4.5,15 Seats available,Volvo Multi-Axle Sleeper A/C (2+1),18:30,13h 00m,07:30,Esplanade
850,Rubi Paribahan  ,INR 1199,4.3,30 Seats available,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),18:00,13h 15m,07:15,Esplanade
851,Express Line,INR 1199,4.3,25 Seats available,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,12h 55m,08:25,Esplanade
852,Lokenath Bus Service,INR 1200,4.8,38 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),17:45,12h 00m,05:45,Esplanade
853,Aitiana Airwings,INR 1300,4.2,14 Seats available,Benz A/C Sleeper (2+1),18:00,13h 30m,07:30,Esplanade
854,Lokenath Bus Service,INR 1200,4.3,23 Seats available,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:00,11h 55m,07:55,Esplanade
855,Modern Travels,INR 925,3.5,34 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),18:30,13h 15m,07:45,Esplanade
856,Poulami Paribahan,INR 1200,4.0,22 Seats available,Volvo Multi-Axle A/C seater/sleeper (2+1),19:00,12h 45m,07:45,Esplanade
857,Aradhana Bus Service,713,2.1,38 Seats available,NON A/C Seater / Sleeper (2+2),16:45,14h 15m,07:00,Esplanade
858,Royal Cruiser,1166,3.4,33 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,13h 00m,07:30,Esplanade
859,Maulik Paribahan,INR 1199,3.5,50 Seats available,A/C Seater / Sleeper (2+2),18:30,13h 15m,07:45,Esplanade
860,Shantanu Bus Service,INR 600,1.9,38 Seats available,NON A/C Seater / Sleeper (2+2),17:30,15h 00m,08:30,Esplanade
861,Annesha Travels,INR 600,1.4,32 Seats available,NON A/C Seater / Sleeper (2+2),17:30,13h 30m,07:00,Esplanade
862,Maa Durga Bus Service,INR 600,2.5,15 Seats available,NON A/C Seater / Sleeper (2+2),19:00,14h 00m,09:00,Esplanade
863,Shantanu Travels,INR 600,2.2,35 Seats available,NON A/C Seater / Sleeper (2+2),17:00,15h 00m,08:00,Esplanade
864,Shantanu Travels,INR 1400,2.8,43 Seats available,A/C Seater / Sleeper (2+2),18:00,15h 00m,09:00,Esplanade
865,Shyamoli Paribahan Pvt Ltd,INR 1200,4.2,45 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:20,10h 55m,05:15,Siliguri
866,Express Line,INR 1499,4.6,21 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,11h 05m,05:35,SILIGURI
867,Greenline,INR 1450,4.2,25 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),19:00,11h 00m,06:00,Tenzing Norgay Bus Terminus
868,Guru Nanak (Inter City),INR 800,3.5,35 Seats available,A/C Seater / Sleeper (2+2),18:00,12h 00m,06:00,Tenzing Norgay (Junction)
869,Guru Nanak (Inter City),INR 600,3.7,35 Seats available,NON A/C Seater / Sleeper (2+2),17:30,13h 20m,06:50,Tenzing Norgay (Junction)
870,Shivnarayan Travels,INR 650,3.6,10 Seats available,NON A/C Seater / Sleeper (2+2),17:30,11h 30m,05:00,Siliguri Bus Stand
871,Lady Diana Travels,601,3.2,19 Seats available,NON A/C Seater / Sleeper (2+2),17:00,13h 00m,06:00,Siliguri Bus stand
872,Shivnarayan Travels (Subhodeep),INR 650,2.4,5 Seats available,NON A/C Seater / Sleeper (2+2),16:00,12h 00m,04:00,Siliguri Bus Stand
873,New Das Paribahan,INR 550,3.1,12 Seats available,NON A/C Seater / Sleeper (2+2),15:40,12h 20m,04:00,Tenzing Norgay Central Bus Stand
874,WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,INR 97,3.6,,Non AC Seater (2+3),16:45,02h 45m,19:30,
875,Gogol City Service,148,3.9,,AC Seater (2+3),07:50,02h 55m,10:45,
876,Droupadi Bus Service,INR 133,3.7,,Non AC Seater (2+3),07:15,03h 00m,10:15,
877,Shyamoli Paribahan Pvt Ltd,INR 524,4.5,38 Seats available,Volvo A/C Seater (2+2),07:00,04h 30m,11:30,Lower Chelidanga
878,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,4.2,31 Seats available,Volvo A/C Seater (2+2),07:45,05h 00m,12:45,Asansol
879,Shyamoli Paribahan Pvt Ltd,INR 524,4.0,,Volvo A/C Seater (2+2),08:30,05h 00m,13:30,
880,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,4.4,,Volvo B11R Multi Axle Seater (2+2),08:45,05h 00m,13:45,
881,Express Line,INR 524,4.7,,Volvo 9600 Multi Axle Semi-Sleeper (2+2),09:30,05h 00m,14:30,
882,Shyamoli Paribahan Pvt Ltd,INR 524,3.7,,Volvo B11R Multi Axle Seater (2+2),10:00,05h 00m,15:00,
883,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,4.1,,Volvo B11R Multi Axle Seater (2+2),10:00,05h 00m,15:00,
884,Greenline,INR 524,4.3,,Volvo A/C Seater (2+2),10:30,05h 00m,15:30,
885,Greenline (Karunamoyee),INR 524,4.4,,Volvo A/C Seater (2+2),10:50,05h 00m,15:50,
886,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,3.9,,Volvo A/C Seater (2+2),11:30,05h 00m,16:30,
887,Shyamoli Paribahan Pvt Ltd,INR 524,4.1,,Volvo A/C Seater (2+2),11:45,05h 00m,16:45,
888,Greenline (Karunamoyee),INR 524,4.4,,Volvo A/C Seater (2+2),12:00,05h 10m,17:10,
889,Greenline,INR 524,3.6,,Volvo A/C Seater (2+2),12:20,05h 00m,17:20,
890,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,4.4,,Volvo A/C Seater (2+2),12:45,05h 00m,17:45,
891,Shyamoli Paribahan Pvt Ltd,INR 524,4.2,,Volvo A/C Seater (2+2),13:00,05h 00m,18:00,
892,Greenline,INR 524,4.4,,Volvo A/C Seater (2+2),13:40,05h 10m,18:50,
893,Express Line,INR 524,4.5,,Volvo A/C Seater (2+2),14:00,05h 00m,19:00,
894,Shyamoli Paribahan Pvt Ltd,INR 524,3.9,,Volvo A/C Seater (2+2),14:20,05h 00m,19:20,
895,Greenline (Karunamoyee),INR 524,4.4,,Volvo A/C Seater (2+2),14:30,05h 00m,19:30,
896,Greenline,INR 524,4.1,,Volvo A/C Seater (2+2),14:50,05h 00m,19:50,
897,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,3.9,,Volvo A/C Seater (2+2),15:00,05h 00m,20:00,
898,Shyamoli Paribahan Pvt Ltd,INR 524,3.5,,Volvo A/C Seater (2+2),15:30,05h 00m,20:30,
899,Greenline,INR 524,3.6,,Volvo A/C Seater (2+2),16:00,05h 00m,21:00,
900,Greenline (Karunamoyee),INR 524,4.2,,Volvo A/C Seater (2+2),16:20,05h 00m,21:20,
901,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,3.6,,Volvo A/C Seater (2+2),16:35,05h 00m,21:35,
902,Shyamoli Paribahan Pvt Ltd,INR 524,3.5,,Volvo A/C Seater (2+2),17:00,05h 00m,22:00,
903,Express Line,INR 524,4.4,,Volvo 9600 Multi Axle Semi-Sleeper (2+2),17:30,05h 20m,22:50,
904,Greenline (Karunamoyee),INR 524,4.5,,Volvo A/C Seater (2+2),06:57,04h 53m,11:50,
905,Shyamoli Paribahan Pvt Ltd,INR 524,4.0,,Scania Multi-Axle AC Semi Sleeper (2+2),07:05,04h 05m,11:10,
906,Express Line (Karunamoyee),INR 524,4.4,,Volvo 9600 A/C Semi Sleeper (2+2),07:30,05h 00m,12:30,
907,Greenline (Karunamoyee),INR 524,4.5,,Volvo A/C Seater (2+2),09:00,05h 00m,14:00,
908,Express Line (Karunamoyee),INR 524,4.8,,Scania Multi-Axle AC Semi Sleeper (2+2),13:10,05h 00m,18:10,
909,Express Line,INR 524,4.5,,Scania Multi-Axle AC Semi Sleeper (2+2),13:20,05h 10m,18:30,
910,Express Line (Karunamoyee),INR 524,4.5,,Volvo A/C Seater (2+2),15:20,29h 05m,20:25,
911,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,3.8,,Volvo A/C Seater (2+2),15:45,05h 00m,20:45,
912,Sana Travels,INR 400,1.0,,NON AC Seater / Sleeper 2+1,23:58,05h 02m,05:00,
