,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
0,Yolo Bus,INR 460,4.5,16 Seats available,VE A/C Seater / Sleeper (2+1),22:11,08h 17m,06:28,Alpha One Mall
1,IntrCity SmartBus,INR 432,4.6,30 Seats available,A/C Seater / Sleeper (2+1),21:30,08h 55m,06:25,Railway Station
2,Yolo Bus,INR 449,4.5,29 Seats available,VE A/C Seater / Sleeper (2+1),19:56,09h 04m,05:00,Alpha One Mall
3,AdIntrCity SmartBus,INR 463,4.3,23 Seats available,A/C Seater / Sleeper (2+1),20:45,09h 15m,05:55,Railway Station
4,Laxmi holidays,518,4.5,33 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),19:30,09h 30m,05:00,Railway Station
5,Laxmi holidays,656,4.4,19 Seats available,Bharat Benz A/C Sleeper (2+1),22:30,09h 00m,07:30,Railway Station
6,Laxmi holidays,570,4.4,33 Seats available,Bharat Benz A/C Sleeper (2+1),21:50,08h 40m,06:30,Railway Station
7,AdIntrCity SmartBus,410,4.3,28 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:15,08h 45m,06:30,Railway Station
8,R S YADAV SMART BUS PRIVATE LIMITED,INR 699,4.5,13 Seats available,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),21:25,07h 15m,05:10,Alpha One Mall
9,IntrCity SmartBus,INR 432,4.4,30 Seats available,A/C Seater / Sleeper (2+1),22:30,08h 45m,06:45,Railway Station
10,Zingbus Plus,403,4.4,31 Seats available,Scania A/C Semi Sleeper (2+2),21:10,08h 50m,06:05,Railway Station
11,IntrCity SmartBus,410,4.3,36 Seats available,A/C Seater / Sleeper (2+1),23:00,08h 20m,06:50,Railway Station
12,Laxmi holidays,570,4.2,27 Seats available,VE A/C Sleeper (2+1),21:30,09h 30m,07:00,Railway Station
13,FlixBus,INR 470,4.4,14 Seats available,A/C Sleeper (2+1),22:00,08h 35m,06:35,Amritsar (ISBT/Mahan Singh Gate)
14,Muskan Tour And Travels private Limited,600,4.1,31 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:15,07h 40m,05:55,Railway Station
15,Golden Temple Express Volvo,599,4.1,30 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:15,08h 05m,06:20,Railway Station
16,IntrCity SmartBus,410,3.9,20 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:15,09h 30m,06:45,Railway Station
17,ADTC tour and Travels,INR 600,4.1,30 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:20,07h 50m,05:10,Railway Station
18,Laxmi holidays,442,4.1,33 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:00,09h 20m,06:20,Railway Station
19,IntrCity SmartBus,433,3.6,29 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:00,08h 45m,06:40,Railway Station
20,Golden Temple Express Volvo,499,4.3,25 Seats available,A/C Seater / Sleeper (2+2),20:45,08h 35m,05:20,Railway Station
21,IntrCity SmartBus,651,3.8,20 Seats available,AC Sleeper (2+1),22:45,08h 30m,07:10,Railway Station
22,Golden Temple Express Volvo,549,3.2,29 Seats available,A/C Seater / Sleeper (2+2),21:00,08h 20m,05:20,Railway Station
23,Prince Travels,INR 499,3.6,36 Seats available,A/C Seater / Sleeper (2+2),22:10,07h 50m,06:00,Railway Station
24,NueGo,427,3.9,35 Seats available,Electric A/C Seater/Sleeper (2+1),22:45,09h 40m,08:25,Alpha One Mall
25,IntrCity SmartBus,INR 570,3.0,19 Seats available,A/C Seater / Sleeper (2+1),19:45,10h 35m,05:05,Railway Station
26,Golden Temple Express Volvo,499,3.8,30 Seats available,A/C Seater / Sleeper (2+2),22:30,08h 20m,06:50,Railway Station
27,IntrCity SmartBus,INR 627,3.3,28 Seats available,A/C Seater / Sleeper (2+1),20:30,09h 30m,05:45,Railway Station
28,NueGo,474,3.6,37 Seats available,Electric A/C Seater/Sleeper (2+1),21:45,09h 40m,07:25,Alpha One Mall
29,ADTC tour and Travels,INR 550,1.9,20 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:45,07h 30m,05:15,Railway Station
30,Banjara Satguru Travels,496,2.7,30 Seats available,A/C Seater / Sleeper (2+2),23:05,08h 35m,07:55,Shop no.123 city centre sanga...
31,K.S Travels,INR 700,3.1,48 Seats available,A/C Seater / Sleeper (2+2),22:30,07h 00m,05:30,Alpha One Mall
32,Golden Temple Express Volvo,549,3.6,34 Seats available,A/C Seater / Sleeper (2+2),22:40,07h 50m,06:30,Railway Station
33,Shri Bawa Lal Tour and Travels,INR 449,3.0,28 Seats available,A/C Seater / Sleeper (2+1),22:25,07h 30m,06:25,Railway station near sai travels
34,SHREE SATGURU TRAVELS,INR 599,2.2,38 Seats available,A/C Seater / Sleeper (2+2),22:05,07h 55m,06:00,Railway Station
35,Banjara Satguru Travels,719,4.3,35 Seats available,A/C Seater / Sleeper (2+2),22:50,08h 25m,07:15,Shop no.123 city centre sanga...
36,IntrCity SmartBus,INR 465,2.9,35 Seats available,VE A/C Seater / Sleeper (2+1),21:45,08h 55m,06:40,Railway Station
37,Golden Temple Volvo Bus Service,INR 686,3.8,41 Seats available,A/C Seater / Sleeper (2+1),22:30,08h 50m,07:00,Alpha One Mall
38,Golden Temple Express Volvo,449,2.9,33 Seats available,A/C Seater / Sleeper (2+2),22:30,08h 20m,06:50,Railway Station
39,CALL2TRIP,719,2.9,18 Seats available,A/C Seater / Sleeper (2+2),22:15,07h 45m,06:00,Amritsar Railway Station
40,CALL2TRIP,719,,18 Seats available,A/C Seater / Sleeper (2+2),22:25,07h 45m,06:10,Amritsar Railway Station
41,PEPSU (Punjab) - 67121,INR 1216,3.8,39 Seats available,Volvo AC Seater (2+2),21:50,10h 30m,08:20,Karnal by pass delhi
42,Yolo Bus,INR 400,4.6,20 Seats available,VE A/C Seater / Sleeper (2+1),22:33,08h 31m,07:04,Majnu Ka Tilla
43,Laxmi holidays,570,4.5,24 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:40,08h 25m,07:05,Majnu Ka Tilla
44,AdZingbus Plus,422,4.5,15 Seats available,Scania A/C Semi Sleeper (2+2),22:50,08h 25m,07:35,Majnu Ka Tilla
45,R S YADAV SMART BUS PRIVATE LIMITED,INR 699,4.5,16 Seats available,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:40,08h 30m,07:10,Majnu Ka Tilla
46,Yolo Bus,INR 549,4.5,28 Seats available,VE A/C Seater / Sleeper (2+1),23:59,08h 06m,08:05,Majnu Ka Tilla
47,IntrCity SmartBus,INR 387,4.5,31 Seats available,A/C Seater / Sleeper (2+1),23:58,09h 12m,09:10,Majnu Ka Tilla
48,AdMuskan Tour And Travels private Limited,739,4.1,28 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:55,07h 35m,06:30,Majnu Ka Tilla
49,IntrCity SmartBus,INR 387,4.5,27 Seats available,A/C Seater / Sleeper (2+1),21:45,10h 35m,08:20,Red Fort (Lal Quila)
50,Laxmi holidays,599,4.4,34 Seats available,VE A/C Sleeper (2+1),23:20,09h 25m,08:45,Majnu Ka Tilla
51,Laxmi holidays,599,4.4,30 Seats available,Bharat Benz A/C Sleeper (2+1),23:55,09h 05m,09:00,Majnu Ka Tilla
52,Laxmi holidays,665,4.3,28 Seats available,Bharat Benz A/C Sleeper (2+1),23:50,09h 25m,09:15,Majnu Ka Tilla
53,Apex Bus Travels,799,4.1,35 Seats available,A/C Seater / Sleeper (2+2),23:00,07h 30m,06:30,Majnu Ka Tilla
54,Laxmi holidays,532,4.0,32 Seats available,VE A/C Seater / Sleeper (2+1),22:20,09h 25m,07:45,Majnu Ka Tilla
55,ADTC tour and Travels,INR 600,4.0,39 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:35,07h 50m,06:25,Majnu Ka Tilla
56,IntrCity SmartBus,INR 408,4.0,34 Seats available,A/C Seater / Sleeper (2+1),22:30,09h 15m,07:45,Majnu Ka Tilla
57,IntrCity SmartBus,INR 432,3.8,26 Seats available,A/C Seater / Sleeper (2+1),21:30,09h 35m,07:05,Majnu Ka Tilla
58,Golden Temple Express Volvo,599,3.8,12 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:20,08h 00m,07:10,Majnu Ka Tilla
59,IntrCity SmartBus,INR 387,3.8,33 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:45,08h 40m,07:25,Majnu Ka Tilla
60,Golden Temple Express Volvo,549,4.4,6 Seats available,A/C Seater / Sleeper (2+2),23:15,08h 11m,07:18,Majnu Ka Tilla
61,IntrCity SmartBus,INR 450,4.0,27 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:15,10h 35m,08:50,Red Fort (Lal Quila)
62,Golden Temple Express Volvo,499,3.7,2 Seats available,A/C Seater / Sleeper (2+2),23:20,08h 05m,07:15,Majnu Ka Tilla
63,IntrCity SmartBus,INR 752,4.2,30 Seats available,A/C Seater / Sleeper (2+1),23:15,09h 15m,08:30,Majnu Ka Tilla
64,IntrCity SmartBus,598,4.3,22 Seats available,AC Sleeper (2+1),23:35,09h 30m,09:05,Majnu Ka Tilla
65,IntrCity SmartBus,INR 511,3.1,18 Seats available,A/C Seater / Sleeper (2+1),23:40,09h 00m,08:40,Majnu Ka Tilla
66,CALL2TRIP,594,2.5,41 Seats available,A/C Seater / Sleeper (2+2),22:59,08h 11m,07:10,Majnu Ka Tilla
67,Classic Travels,INR 690,2.7,16 Seats available,A/C Seater / Sleeper (2+2),21:00,09h 15m,06:15,ISBT Kashmiri Gate
68,NueGo,474,2.4,20 Seats available,Electric A/C Seater/Sleeper (2+1),22:25,08h 40m,07:00,Majnu Ka Tilla
69,Banjara Satguru Travels,550,3.0,31 Seats available,A/C Seater / Sleeper (2+2),23:20,07h 40m,07:00,Karnal Bypass
70,Golden Temple Volvo Bus Service,INR 686,2.8,36 Seats available,A/C Seater / Sleeper (2+1),00:10,08h 40m,08:50,Majnu Ka Tilla
71,CALL2TRIP,594,3.4,44 Seats available,A/C Seater / Sleeper (2+2),22:40,08h 20m,07:00,Majnu Ka Tilla
72,ADTC tour and Travels,INR 500,4.1,19 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:50,07h 40m,06:30,Sanjay Gandhi Transport Nagar
73,K.S Travels,INR 700,1.5,27 Seats available,A/C Seater / Sleeper (2+2),22:40,08h 00m,06:40,Majnu Ka Tilla
74,NueGo,474,4.3,29 Seats available,Electric A/C Seater/Sleeper (2+1),23:55,09h 30m,09:20,Majnu Ka Tilla
75,IntrCity SmartBus,387,4.3,23 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:30,09h 35m,07:05,Majnu Ka Tilla
76,IntrCity SmartBus,INR 418,3.1,31 Seats available,A/C Seater / Sleeper (2+1),22:10,08h 50m,07:00,Majnu Ka Tilla
77,New National Travels,INR 543,3.6,34 Seats available,A/C Seater / Sleeper (2+2),23:30,07h 30m,07:00,Majnu Ka Tilla
78,Shri Bawa Lal Tour and Travels,INR 400,3.4,31 Seats available,A/C Seater / Sleeper (2+1),23:05,07h 25m,06:30,Majnu Ka Tilla
79,ADTC tour and Travels,INR 600,3.4,11 Seats available,Bharat Benz A/C Seater / Sleeper (2+2),22:45,07h 45m,06:30,Majnu Ka Tilla
80,NEW KING BUS SERVICE,INR 499,4.4,26 Seats available,A/C Seater / Sleeper (2+2),23:20,07h 10m,06:30,Majnu Ka Tilla
81,FlixBus,INR 1007,2.6,7 Seats available,A/C Sleeper (2+1),23:25,08h 30m,07:55,Shop no 11 jamna bazar red fo...
82,Banjara Satguru Travels,550,1.3,33 Seats available,A/C Seater / Sleeper (2+2),00:00,07h 25m,07:25,
83,Travel Point World LLP,759,,17 Seats available,A/C Seater / Sleeper (2+2),22:15,08h 15m,06:30,
84,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,51 Seats available,A/C Semi Sleeper (2+2),18:35,10h 25m,05:00,Phagwara
85,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,42 Seats available,A/C Sleeper (2+1),14:45,10h 25m,01:10,Phagwara
86,Indo Canadian Transport Pvt. Ltd.,INR 3850,4.0,42 Seats available,A/C Sleeper (2+1),14:35,10h 25m,01:00,Phagwara
87,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,44 Seats available,A/C Semi Sleeper (2+2),14:35,08h 25m,23:00,Phagwara
88,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,51 Seats available,A/C Semi Sleeper (2+2),16:35,08h 25m,01:00,Phagwara
89,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,44 Seats available,A/C Semi Sleeper (2+2),18:35,08h 25m,03:00,Phagwara
90,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,42 Seats available,A/C Semi Sleeper (2+2),22:35,08h 25m,07:00,Phagwara
91,Indo Canadian Transport Pvt. Ltd.,INR 3850,4.0,29 Seats available,A/C Sleeper (2+1),14:35,10h 25m,01:00,Phagwara
92,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,44 Seats available,A/C Semi Sleeper (2+2),23:35,10h 25m,10:00,Phagwara
93,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,44 Seats available,A/C Semi Sleeper (2+2),16:43,08h 25m,01:08,Phagwara
94,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,30 Seats available,A/C Sleeper (2+1),14:35,08h 25m,23:00,Phagwara
95,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,,A/C Semi Sleeper (2+2),16:35,08h 25m,01:00,
96,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,,A/C Sleeper (2+1),20:35,08h 25m,05:00,
97,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,,A/C Sleeper (2+1),14:35,08h 25m,23:00,
98,Chandigarh Transport Undertaking (CTU) - 165965,INR 371.43,3.7,24 Seats available,HVAC Seater (2+3),15:10,05h 30m,20:40,Karan filling station indian ...
99,Orbit Aviation Pvt. Ltd.,INR 500,3.6,25 Seats available,A/C Seater (2+2),14:50,04h 05m,18:55,Near Shree Angeetha Sahib Gur...
100,NEW FATEH BUS SERVICE,510,4.5,20 Seats available,Volvo A/C Semi Sleeper (2+2),16:25,03h 50m,20:15,Karan filling station indian ...
101,Orbit Aviation Pvt. Ltd.,INR 600,3.3,29 Seats available,A/C Seater (2+2),16:55,03h 45m,20:40,Angeetha Sahib Gurdwara Secto...
102,Orbit Aviation Pvt. Ltd.,INR 600,3.7,16 Seats available,A/C Seater (2+2),14:05,04h 15m,18:20,Angeetha Sahib Gurdwara Secto...
103,Orbit Aviation Pvt. Ltd.,INR 500,4.2,,A/C Seater (2+2),15:25,04h 05m,19:30,
104,RATHORE TRAVELS AGENCY,INR 850,4.8,,AC Sleeper (2+1),18:30,04h 45m,23:15,
105,Rajpreet Travels and cargo,INR 950,3.5,,A/C Sleeper (2+1),19:00,04h 00m,23:00,
106,Zimindara Travels,INR 810,4.1,,AC Sleeper (2+1),20:00,05h 30m,01:30,
107,Rajpreet Travels and cargo,INR 666,3.5,,A/C Sleeper (2+1),20:00,05h 15m,01:15,
108,Zimindara Travels,INR 810,4.1,,AC Sleeper (2+1),20:30,05h 20m,01:50,
109,Rajpreet Travels and cargo,INR 858,3.5,,A/C Sleeper (2+1),20:40,05h 20m,02:00,
110,Rajpreet Travels and cargo,INR 905,3.5,,A/C Sleeper (2+1),21:00,04h 30m,01:30,
111,Indo Canadian Transport Pvt. Ltd.,INR 3850,4.0,35 Seats available,A/C Sleeper (2+1),18:00,11h 00m,05:00,Pick by shared cab from amrit...
112,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,48 Seats available,A/C Semi Sleeper (2+2),16:00,13h 00m,05:00,Pick by shared cab from amrit...
113,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,30 Seats available,A/C Semi Sleeper (2+2),21:55,13h 10m,11:05,Pick by shared cab from amrit...
114,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,51 Seats available,A/C Semi Sleeper (2+2),21:55,13h 00m,10:55,Pick by shared cab from amrit...
115,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,44 Seats available,A/C Semi Sleeper (2+2),21:00,13h 00m,10:00,Pick by shared cab from amrit...
116,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,30 Seats available,A/C Sleeper (2+1),21:55,11h 00m,08:55,Pick by shared cab from amrit...
117,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,30 Seats available,A/C Sleeper (2+1),21:55,11h 00m,08:55,Pick by shared cab from amrit...
118,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,38 Seats available,A/C Semi Sleeper (2+2),14:00,11h 00m,01:00,Pick by shared cab from amrit...
119,Zingbus Plus,1234,4.3,28 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),17:20,08h 20m,01:40,T3 IGI Airport Arrival Gate
120,Zingbus Plus,844,4.3,19 Seats available,Scania A/C Semi Sleeper (2+2),19:50,09h 00m,04:50,T3 IGI Airport Arrival Gate
121,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,41 Seats available,A/C Semi Sleeper (2+2),23:30,10h 15m,09:45,"Igi terminal3 arrival,gate no..."
122,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,44 Seats available,A/C Semi Sleeper (2+2),23:30,07h 15m,06:45,"Igi terminal3 arrival,gate no..."
123,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,51 Seats available,A/C Sleeper (2+1),13:30,07h 15m,20:45,"Igi terminal3 arrival,gate no..."
124,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,51 Seats available,A/C Semi Sleeper (2+2),13:15,10h 15m,23:30,"Igi terminal3 arrival,gate no..."
125,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,44 Seats available,A/C Semi Sleeper (2+2),19:30,10h 15m,05:45,"Igi terminal3 arrival,gate no..."
126,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,51 Seats available,A/C Semi Sleeper (2+2),16:30,10h 15m,02:45,"Igi terminal3 arrival,gate no..."
127,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,51 Seats available,A/C Semi Sleeper (2+2),23:30,07h 30m,07:00,"Igi terminal3 arrival,gate no..."
128,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,40 Seats available,A/C Semi Sleeper (2+2),17:00,10h 15m,03:15,"Igi terminal3 arrival,gate no..."
129,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,42 Seats available,A/C Sleeper (2+1),13:30,07h 30m,21:00,"Igi terminal3 arrival,gate no..."
130,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,51 Seats available,A/C Semi Sleeper (2+2),17:30,07h 15m,00:45,"Igi terminal3 arrival,gate no..."
131,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,,A/C Sleeper (2+1),13:30,07h 15m,20:45,
132,Indo Canadian Transport Pvt. Ltd.,INR 3850,4.0,,A/C Sleeper (2+1),22:00,10h 15m,08:15,
133,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,,A/C Semi Sleeper (2+2),16:00,10h 15m,02:15,
134,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,,A/C Semi Sleeper (2+2),15:30,10h 15m,01:45,
135,PEPSU (Punjab) - 67135,INR 1078,3.8,33 Seats available,Volvo AC Seater (2+2),14:22,11h 11m,01:33,"Bus stand, kapurthala"
136,PEPSU (Punjab) - 66689,INR 692,4.2,28 Seats available,Volvo AC Seater (2+2),15:25,05h 00m,20:25,ISBT Kashmiri Gate
137,PEPSU (Punjab) - 66667,INR 692,4.1,,Volvo AC Seater (2+2),17:30,05h 00m,22:30,
138,PEPSU (Punjab) - 67103,INR 440,3.4,,AC Seater Hvac 2+2,22:30,05h 30m,04:00,
139,PEPSU (Punjab) - 67140,INR 440,2.7,,AC Seater Hvac 2+2,16:30,05h 30m,22:00,
140,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.1,43 Seats available,A/C Semi Sleeper (2+2),18:00,11h 00m,05:00,Jalandhar
141,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.1,27 Seats available,A/C Semi Sleeper (2+2),16:00,09h 00m,01:00,Jalandhar
142,Indo Canadian Transport Pvt. Ltd.,INR 3850,4.1,41 Seats available,A/C Sleeper (2+1),20:00,09h 00m,05:00,Jalandhar
143,Indo Canadian Transport Pvt. Ltd.,INR 3850,4.1,18 Seats available,A/C Sleeper (2+1),14:00,11h 00m,01:00,Jalandhar
144,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.1,34 Seats available,A/C Semi Sleeper (2+2),23:00,11h 00m,10:00,Jalandhar
145,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,51 Seats available,A/C Semi Sleeper (2+2),13:15,09h 00m,22:15,"Igi terminal3 arrival,gate no..."
146,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,51 Seats available,A/C Sleeper (2+1),13:30,06h 00m,19:30,"Igi terminal3 arrival,gate no..."
147,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,42 Seats available,A/C Sleeper (2+1),13:30,06h 00m,19:30,"Igi terminal3 arrival,gate no..."
148,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,51 Seats available,A/C Sleeper (2+1),13:30,06h 00m,19:30,"Igi terminal3 arrival,gate no..."
149,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,51 Seats available,A/C Sleeper (2+1),13:30,06h 00m,19:30,"Igi terminal3 arrival,gate no..."
150,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,42 Seats available,A/C Semi Sleeper (2+2),15:30,09h 00m,00:30,"Igi terminal3 arrival,gate no..."
151,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,51 Seats available,A/C Semi Sleeper (2+2),15:30,09h 00m,00:30,"Igi terminal3 arrival,gate no..."
152,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,44 Seats available,A/C Semi Sleeper (2+2),16:00,09h 00m,01:00,"Igi terminal3 arrival,gate no..."
153,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,44 Seats available,A/C Semi Sleeper (2+2),16:30,09h 00m,01:30,"Igi terminal3 arrival,gate no..."
154,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,44 Seats available,A/C Semi Sleeper (2+2),17:30,06h 00m,23:30,"Igi terminal3 arrival,gate no..."
155,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,,A/C Semi Sleeper (2+2),19:30,09h 00m,04:30,
156,Indo Canadian Transport Pvt. Ltd.,INR 3000,4.0,,A/C Sleeper (2+1),22:00,09h 00m,07:00,
157,Indo Canadian Transport Pvt. Ltd.,INR 3300,4.0,,A/C Semi Sleeper (2+2),23:30,09h 00m,08:30,
158,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,,A/C Semi Sleeper (2+2),23:30,06h 00m,05:30,
159,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,,A/C Semi Sleeper (2+2),23:30,06h 00m,05:30,
160,Indo Canadian Transport Pvt. Ltd.,INR 2500,4.0,,A/C Semi Sleeper (2+2),23:30,09h 00m,08:30,
161,Yolo Bus,INR 569,4.7,28 Seats available,VE A/C Seater / Sleeper (2+1),23:30,06h 59m,06:29,Red Fort
162,IntrCity SmartBus,INR 387,4.7,31 Seats available,A/C Seater / Sleeper (2+1),23:05,08h 50m,07:55,ISBT Kashmiri Gate
163,IntrCity SmartBus,INR 387,4.7,27 Seats available,A/C Seater / Sleeper (2+1),21:45,09h 05m,06:50,Red Fort (Lal Quila)
164,AdGolden Temple Express Volvo,599,4.2,12 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50,07h 27m,06:17,Red Fort
165,Yolo Bus,INR 400,4.6,18 Seats available,VE A/C Seater / Sleeper (2+1),22:00,07h 42m,05:42,Red Fort
166,Laxmi holidays,570,4.5,24 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:20,07h 20m,05:40,ISBT Kashmiri Gate
167,Zingbus Plus,428,4.6,15 Seats available,Scania A/C Semi Sleeper (2+2),22:50,06h 55m,05:45,Majnu Ka Tilla
168,AdNew Navyug Travels,608,4.1,18 Seats available,A/C Sleeper (2+1),22:45,07h 25m,06:10,Karnal bypass
169,IntrCity SmartBus,INR 387,4.5,33 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:30,08h 40m,06:10,ISBT Kashmiri Gate
170,Laxmi holidays,527,4.4,32 Seats available,VE A/C Seater / Sleeper (2+1),22:00,08h 20m,06:20,ISBT Kashmiri Gate
171,Laxmi holidays,665,4.3,28 Seats available,Bharat Benz A/C Sleeper (2+1),23:30,08h 00m,07:30,ISBT Kashmiri Gate
172,Zingbus Plus,695,4.3,22 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),19:45,07h 00m,02:45,Majnu Ka Tilla
173,Laxmi holidays,599,4.1,34 Seats available,VE A/C Sleeper (2+1),23:00,08h 20m,07:20,ISBT Kashmiri Gate
174,IntrCity SmartBus,INR 579,4.2,18 Seats available,AC Sleeper (2+1),22:30,08h 40m,07:10,ISBT Kashmiri Gate
175,IntrCity SmartBus,INR 408,4.2,34 Seats available,A/C Seater / Sleeper (2+1),21:15,09h 10m,06:25,Red Fort (Lal Quila)
176,Laxmi holidays,599,4.1,30 Seats available,Bharat Benz A/C Sleeper (2+1),23:40,07h 50m,07:30,ISBT Kashmiri Gate
177,IntrCity SmartBus,INR 432,4.0,26 Seats available,A/C Seater / Sleeper (2+1),20:30,09h 15m,05:45,Red Fort (Lal Quila)
178,ADTC tour and Travels,INR 600,4.4,40 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,06h 35m,05:00,Red Fort
179,R S YADAV SMART BUS PRIVATE LIMITED,INR 699,4.4,18 Seats available,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:30,07h 21m,05:51,ISBT Kashmiri Gate
180,Laxmi holidays,1900,4.7,21 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,07h 30m,02:00,ISBT Kashmiri Gate
181,FlixBus,INR 789,4.8,9 Seats available,A/C Sleeper (2+1),21:00,08h 00m,05:00,Delhi RK Ashram (Flixbus Lounge)
182,FlixBus,INR 977,3.9,10 Seats available,A/C Sleeper (2+1),18:00,08h 00m,02:00,Delhi RK Ashram (Flixbus Lounge)
183,Apex Bus Travels,799,4.0,35 Seats available,A/C Seater / Sleeper (2+2),22:40,06h 50m,05:30,ISBT Kashmiri Gate
184,CAPITAL HOLIDAYS,719,4.6,51 Seats available,A/C Seater / Sleeper (2+2),20:30,07h 30m,04:00,Shop No 9 Capital Holidays
185,CAPITAL HOLIDAYS,629,3.4,38 Seats available,A/C Seater / Sleeper (2+2),15:30,07h 30m,23:00,Shop No 9 Capital Holidays
186,CAPITAL HOLIDAYS,584,4.8,38 Seats available,A/C Seater / Sleeper (2+2),17:00,07h 30m,00:30,Shop No 9 Capital Holidays
187,CAPITAL HOLIDAYS,719,4.9,14 Seats available,A/C Seater / Sleeper (2+2),22:30,07h 30m,06:00,IFFCO Chowk -Boarding Zone
188,IntrCity SmartBus,INR 511,3.1,2 Seats available,A/C Seater / Sleeper (2+1),22:00,09h 10m,07:10,Red Fort
189,Golden Temple Express Volvo,499,5.0,27 Seats available,A/C Seater / Sleeper (2+2),22:58,06h 57m,05:55,Red Fort (Lal Quila)
190,IntrCity SmartBus,INR 450,3.7,22 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:15,09h 20m,07:35,Red Fort (Lal Quila)
