,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
0,Kadamba Transport Corporation Limited (KTCL) - 60996,INR 735,3.3,28 Seats available,Non AC Seater 2+2,19:00,12h 00m,07:00,Vasco
1,Konkan Tours & Travels,INR 3000,3.5,32 Seats available,NON A/C Sleeper (2+1),17:00,11h 00m,04:00,Panjim
2,Zingbus Plus,924,4.4,24 Seats available,Bharat Benz A/C Sleeper (2+1),17:00,15h 00m,08:40,Borivali West
3,Zingbus Plus,827,4.6,19 Seats available,VE A/C Sleeper (2+1),20:00,15h 20m,11:20,Borivali West
4,IntrCity SmartBus,INR 884,4.4,8 Seats available,AC Sleeper (2+1),17:00,15h 15m,08:15,Borivali West
5,AdMascot Travels(M.DEV),799,3.9,22 Seats available,A/C Sleeper (2+1),17:45,17h 15m,11:00,Borivali West
6,Rajdhani Travels Corporation,INR 1199,4.3,15 Seats available,VE A/C Sleeper (2+1),19:55,13h 40m,09:35,Sion
7,Dolphin Travel House (37),INR 1110,4.3,10 Seats available,Bharat Benz A/C Sleeper (2+1),13:30,17h 00m,06:30,Borivali West
8,IntrCity SmartBus,INR 800,4.2,12 Seats available,AC Sleeper (2+1),16:00,16h 20m,08:20,Borivali West
9,AdIntrCity SmartBus,INR 799,3.6,15 Seats available,AC Sleeper (2+1),17:30,16h 00m,09:30,Borivali West
10,Dolphin Travel House (38),INR 1010,4.3,29 Seats available,Bharat Benz A/C Sleeper (2+1),15:30,17h 00m,08:30,Borivali West
11,IntrCity SmartBus,INR 1020,4.1,11 Seats available,AC Sleeper (2+1),19:15,14h 30m,09:45,Sion
12,IntrCity SmartBus,INR 799,3.9,17 Seats available,AC Sleeper (2+1),20:55,13h 50m,10:45,Sion
13,Konkan Travels National,INR 699,4.1,19 Seats available,NON A/C Sleeper (2+1),19:25,14h 05m,09:45,Sion
14,Zingbus Plus,827,4.3,16 Seats available,VE A/C Sleeper (2+1),18:00,14h 55m,09:35,Borivali West
15,Global Travel Agency (GTA),INR 900,4.1,17 Seats available,A/C Sleeper (2+1),17:50,18h 40m,11:35,Borivali West
16,Jolly Tours and Travels,INR 1200,4.2,9 Seats available,VE A/C Sleeper (2+1),18:35,13h 25m,07:05,Sion
17,Konkan Travels National,INR 849,3.8,20 Seats available,A/C Sleeper (2+1),18:00,16h 00m,11:00,Borivali West
18,Vaibhav travels,650,3.7,23 Seats available,A/C Sleeper (2+1),18:00,18h 00m,12:00,Borivali West
19,Dolphin Travel House (40),INR 1110,3.6,24 Seats available,A/C Sleeper (2+1),20:45,17h 15m,14:00,Borivali West
20,Dolphin travel house,INR 910,3.5,33 Seats available,A/C Sleeper (2+1),17:45,17h 00m,10:45,Borivali West
21,Shubham Vailankanni Travels,950,3.4,30 Seats available,VE A/C Sleeper (2+1),20:30,16h 00m,12:05,Borivali West
22,Abhishek Vishal Travels (Samarth),INR 799,3.4,31 Seats available,A/C Sleeper (2+1),16:50,14h 35m,09:10,Borivali West
23,Shubham Saijyoti Travels,808,3.4,27 Seats available,A/C Sleeper (2+1),20:55,14h 05m,11:00,Sion
24,Dolphin Travel House (39),INR 910,3.1,32 Seats available,A/C Sleeper (2+1),16:30,17h 15m,09:15,Borivali West
25,Humrahi Roshan Travels,786,3.4,31 Seats available,A/C Sleeper (2+1),16:30,17h 00m,09:30,Borivali West
26,Abhishek Vishal Travels,INR 550,3.2,32 Seats available,NON A/C Push Back (2+2),14:50,16h 20m,07:10,Borivali West
27,Anand Travels,684,3.1,19 Seats available,NON A/C Sleeper (2+1),16:55,16h 35m,09:30,Sion
28,Konkan Travels Mujawar,INR 749,3.5,28 Seats available,NON A/C Sleeper (2+1),18:45,14h 45m,11:30,Borivali West
29,Shubhra Sharma Tourist Services,INR 1099,3.5,28 Seats available,A/C Sleeper (2+1),16:46,19h 15m,10:31,Borivali West
30,Atmaram Manish Travels,INR 600,2.6,7 Seats available,NON A/C Hi-Tech (2+2),15:00,17h 45m,07:30,Borivali West
31,Naik Tours And Travels,INR 800,2.3,24 Seats available,Bharat Benz A/C Sleeper (2+1),20:30,14h 30m,10:00,Vashi
32,Mascot Travels(M.DEV),INR 750,3.1,24 Seats available,A/C Sleeper (2+1),19:00,17h 00m,12:00,Borivali West
33,Naik Travels (Syndicate),INR 700,3.3,24 Seats available,NON A/C Sleeper (2+1),19:30,14h 30m,09:00,Vashi
34,Dolphin travel house,INR 1100,4.5,36 Seats available,Bharat Benz A/C Sleeper (2+1),20:45,15h 15m,12:00,Borivali West
35,Sanvi Travels - Shree,INR 850,3.8,18 Seats available,A/C Sleeper (2+1),17:00,17h 45m,09:30,Borivali West
36,Dolphin travel house,INR 900,3.9,36 Seats available,A/C Sleeper (2+1),16:31,17h 15m,09:16,Borivali West
37,PVS Tours and Travels,INR 3000,3.4,32 Seats available,A/C Sleeper (2+1),18:35,15h 55m,08:45,Sion
38,Roshan Travels - Humrahi,850,2.6,19 Seats available,Benz A/C Sleeper (2+1),18:45,17h 45m,11:45,Borivali West
39,Sanvi Travels - Shree,INR 850,3.7,14 Seats available,A/C Sleeper (2+1),17:10,17h 45m,09:40,Borivali West
40,Konkan Travels Muskan,INR 2500,2.7,30 Seats available,NON A/C Sleeper (2+1),17:35,16h 40m,10:15,Borivali West
41,Maa tours & Travels,INR 900,2.1,47 Seats available,A/C Seater (2+2),18:30,16h 00m,10:00,Sion
42,Atmaram Travels,INR 700,2.4,27 Seats available,A/C Seater / Sleeper (2+1),20:00,16h 30m,11:00,Borivali West
43,Maa Tours Travels (Kanad Travels),INR 900,2.4,13 Seats available,A/C Sleeper (2+1),21:05,12h 25m,09:30,Sion
44,Kanad Travels,INR 900,2.9,25 Seats available,AC Sleeper (2+1),18:45,16h 00m,10:45,Borivali West
45,Naik Tours And Travels,INR 1000,1.0,37 Seats available,AC Seater (2+2),22:00,12h 30m,10:00,Sion
46,Global Travel Agency (GTA),INR 3000,3.7,31 Seats available,A/C Sleeper (2+1),18:30,18h 40m,12:15,Borivali West
47,Giroba Travels (SHREE),INR 850,3.3,23 Seats available,A/C Sleeper (2+1),17:00,16h 00m,09:30,Borivali West
48,Roshan Travels - Humrahi,3450,2.6,36 Seats available,A/C Sleeper (2+1),17:30,17h 35m,11:05,Borivali West
49,Naik Tours And Travels,INR 800,2.6,25 Seats available,NON A/C Sleeper (1+2),17:00,14h 00m,06:00,Sion
50,Atmaram Travels,INR 700,2.5,23 Seats available,A/C Seater / Sleeper (2+1),20:00,16h 30m,11:00,Borivali West
51,VRL Travels,INR 900,2.9,12 Seats available,A/C Sleeper (2+1),19:45,14h 15m,09:45,Vashi
52,Kadamba Transport Corporation Limited (KTCL) - 158967,INR 400,4.6,,A/C Seater (2+3),15:00,02h 00m,17:00,
53,Kadamba Transport Corporation Limited (KTCL) - 159647,INR 200,4.9,,A/C Seater (2+3),10:30,01h 00m,11:30,
54,Kadamba Transport Corporation Limited (KTCL) - 158965,INR 200,4.7,,A/C Seater (2+3),09:25,01h 05m,10:30,
55,Kadamba Transport Corporation Limited (KTCL) - 158968,INR 150,4.7,,A/C Seater (2+3),08:45,00h 30m,09:15,
56,Kadamba Transport Corporation Limited (KTCL) - 158965,INR 400,3.8,,A/C Seater (2+3),08:30,02h 00m,10:30,
57,Kadamba Transport Corporation Limited (KTCL) - 158967,INR 200,3.6,,A/C Seater (2+3),15:55,01h 05m,17:00,
58,Kadamba Transport Corporation Limited (KTCL) - 159065,INR 150,3.0,,A/C Seater (2+3),12:30,00h 30m,13:00,
59,Kadamba Transport Corporation Limited (KTCL) - 158948,INR 150,2.3,,A/C Seater (2+3),14:00,00h 30m,14:30,
60,Kadamba Transport Corporation Limited (KTCL) - 159017,INR 150,3.7,,A/C Seater (2+3),06:45,00h 30m,07:15,
61,Kadamba Transport Corporation Limited (KTCL) - 159018,INR 150,3.7,,A/C Seater (2+3),07:45,00h 30m,08:15,
62,Kadamba Transport Corporation Limited (KTCL) - 159019,INR 150,3.7,,A/C Seater (2+3),10:44,00h 31m,11:15,
63,Kadamba Transport Corporation Limited (KTCL) - 158962,INR 400,3.7,,A/C Seater (2+3),05:15,02h 00m,07:15,
64,Kadamba Transport Corporation Limited (KTCL) - 158964,INR 400,3.7,,A/C Seater (2+3),06:30,02h 00m,08:30,
65,Kadamba Transport Corporation Limited (KTCL) - 158964,INR 150,3.7,,A/C Seater (2+3),07:55,00h 35m,08:30,
66,Kadamba Transport Corporation Limited (KTCL) - 158962,INR 150,3.7,,A/C Seater (2+3),06:45,00h 30m,07:15,
67,Kadamba Transport Corporation Limited (KTCL) - 158967,INR 400,4.6,,A/C Seater (2+3),15:00,02h 00m,17:00,
68,Kadamba Transport Corporation Limited (KTCL) - 159647,INR 200,4.9,,A/C Seater (2+3),10:30,01h 00m,11:30,
69,Kadamba Transport Corporation Limited (KTCL) - 158965,INR 200,4.7,,A/C Seater (2+3),09:25,01h 05m,10:30,
70,Kadamba Transport Corporation Limited (KTCL) - 158968,INR 150,4.7,,A/C Seater (2+3),08:45,00h 30m,09:15,
71,Kadamba Transport Corporation Limited (KTCL) - 158965,INR 400,3.8,,A/C Seater (2+3),08:30,02h 00m,10:30,
72,Kadamba Transport Corporation Limited (KTCL) - 158967,INR 200,3.6,,A/C Seater (2+3),15:55,01h 05m,17:00,
73,Kadamba Transport Corporation Limited (KTCL) - 159065,INR 150,3.0,,A/C Seater (2+3),12:30,00h 30m,13:00,
74,Kadamba Transport Corporation Limited (KTCL) - 158948,INR 150,2.3,,A/C Seater (2+3),14:00,00h 30m,14:30,
75,Kadamba Transport Corporation Limited (KTCL) - 159017,INR 150,3.7,,A/C Seater (2+3),06:45,00h 30m,07:15,
76,Kadamba Transport Corporation Limited (KTCL) - 159018,INR 150,3.7,,A/C Seater (2+3),07:45,00h 30m,08:15,
77,Kadamba Transport Corporation Limited (KTCL) - 159019,INR 150,3.7,,A/C Seater (2+3),10:44,00h 31m,11:15,
78,Kadamba Transport Corporation Limited (KTCL) - 158962,INR 400,3.7,,A/C Seater (2+3),05:15,02h 00m,07:15,
79,Kadamba Transport Corporation Limited (KTCL) - 158964,INR 400,3.7,,A/C Seater (2+3),06:30,02h 00m,08:30,
80,Kadamba Transport Corporation Limited (KTCL) - 158964,INR 150,3.7,,A/C Seater (2+3),07:55,00h 35m,08:30,
81,Kadamba Transport Corporation Limited (KTCL) - 158962,INR 150,3.7,,A/C Seater (2+3),06:45,00h 30m,07:15,
82,Kadamba Transport Corporation Limited (KTCL) - 99710,INR 200,4.2,,AC Seater (2+2),16:00,01h 30m,17:30,
83,Kadamba Transport Corporation Limited (KTCL) - 99708,INR 200,4.3,,AC Seater (2+2),07:30,01h 40m,09:10,
84,Kadamba Transport Corporation Limited (KTCL) - 151354,INR 200,3.9,,Volvo AC Seater 2+2,08:00,01h 30m,09:30,
85,Kadamba Transport Corporation Limited (KTCL) - 99707,INR 200,3.0,,AC Seater (2+2),13:45,01h 45m,15:30,
86,PSR Travels Goa,INR 1199,3.4,22 Seats available,A/C Sleeper (2+1),18:00,15h 00m,09:00,Hotel Holiday Park
87,Humsafar Travels,INR 1350,3.7,9 Seats available,A/C Sleeper (2+1),14:30,19h 00m,09:30,"Om Sairam Travels,Shirdi Near..."
88,Humsafar Travels,INR 1350,3.5,20 Seats available,A/C Sleeper (2+1),16:00,17h 00m,09:00,"Om Sairam Travels,Shirdi Near..."
89,Hans Travels (I) Private Limited,INR 1500,1.4,10 Seats available,A/C Sleeper (2+1),20:19,14h 20m,10:39,Nagar Panchayat
90,Kadamba Transport Corporation Limited (KTCL) - 6020,INR 140,3.7,,Non AC Seater 2+2,16:00,02h 15m,18:15,
91,Atmaram Gobus,INR 950,4.7,9 Seats available,VE A/C Sleeper (2+1),22:30,10h 30m,08:45,Swargate
92,Atmaram Gobus,INR 799,4.5,10 Seats available,VE A/C Sleeper (2+1),21:00,10h 45m,07:30,Swargate
93,Zingbus Plus,760,4.5,11 Seats available,Bharat Benz A/C Sleeper (2+1),22:05,10h 05m,08:10,Swargate
94,AdSangitam Travels Tanzanite,INR 771,4.2,7 Seats available,A/C Sleeper (2+1),21:00,10h 00m,06:45,Swargate
95,Ashray Travels,INR 1200,4.5,17 Seats available,Bharat Benz A/C Sleeper (2+1),21:00,12h 00m,08:30,Swargate
96,Ashray Amrutyog,INR 1200,4.4,22 Seats available,A/C Sleeper (2+1),22:00,10h 00m,09:30,Swargate
97,Ashray Vip Yellows,INR 1180,4.3,10 Seats available,A/C Sleeper (2+1),20:30,12h 00m,08:00,Swargate
98,AdIndumati Travels,INR 899,4.1,21 Seats available,A/C Sleeper (2+1),21:20,10h 10m,07:30,Swargate
99,Humsafar Travels,INR 1050,4.4,13 Seats available,A/C Sleeper (2+1),22:50,10h 40m,09:30,Katraj
100,Zingbus Plus,971,4.3,24 Seats available,Bharat Benz A/C Sleeper (2+1),22:25,09h 35m,08:40,Swargate
101,Ashray Pearl,INR 1549,4.2,26 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),22:30,11h 15m,08:30,Swargate
102,Indumati Travels,INR 849,4.2,20 Seats available,A/C Sleeper (2+1),22:20,10h 10m,08:30,Swargate
103,Dolphin Travel House (37),INR 1110,4.4,11 Seats available,Bharat Benz A/C Sleeper (2+1),20:15,10h 15m,06:30,Swargate
104,Laxmi-Princess Nova,INR 400,4.3,29 Seats available,Non A/C Seater / Sleeper (2+1),20:00,11h 30m,07:15,Swargate
105,Prasanna - Purple Bus,891,4.2,9 Seats available,VE A/C Sleeper (2+1),22:30,11h 00m,09:30,Swargate
106,KVT Narmada Benz,INR 1000,4.1,5 Seats available,Bharat Benz A/C Sleeper (2+1),22:05,11h 11m,08:01,Katraj
107,Atmaram Gobus,INR 599,4.3,5 Seats available,NON A/C Sleeper (2+1),21:00,10h 15m,07:00,Katraj
108,IntrCity SmartBus,INR 800,4.1,12 Seats available,AC Sleeper (2+1),21:55,10h 25m,08:20,Swargate
109,IntrCity SmartBus,INR 809,3.9,15 Seats available,AC Sleeper (2+1),21:00,11h 50m,08:20,Swargate
110,IntrCity SmartBus,INR 884,4.1,8 Seats available,AC Sleeper (2+1),21:50,10h 25m,08:15,Wakad
111,Laxmi Queen Prime,INR 850,3.9,20 Seats available,A/C Sleeper (2+1),20:30,12h 15m,07:30,Swargate
112,Laxmi Empress Stellar,INR 799,3.9,21 Seats available,NON A/C Sleeper (2+1),21:00,11h 15m,08:00,Swargate
113,Ashray Divine,INR 800,4.2,23 Seats available,NON A/C Sleeper (1+2),19:45,11h 45m,06:45,Swargate
114,IntrCity SmartBus,INR 1020,3.9,11 Seats available,AC Sleeper (2+1),23:35,10h 10m,09:45,Swargate
115,Laxmi Queen Asta,INR 850,4.3,24 Seats available,A/C Sleeper (2+1),21:30,10h 30m,08:00,Swargate
116,Prasanna - Purple Bus,918,4.1,15 Seats available,VE A/C Sleeper (2+1),22:15,11h 15m,09:30,Swargate
117,Zingbus Plus,761,4.2,16 Seats available,VE A/C Sleeper (2+1),23:20,09h 35m,09:35,Swargate
118,Gogte Travels,854,3.6,23 Seats available,NON A/C Sleeper (2+1),19:30,13h 15m,06:15,Swargate
119,Shreyash Travels,INR 808,4.1,19 Seats available,Bharat Benz A/C Sleeper (2+1),21:45,10h 45m,08:30,Swargate
120,Ashray Travels,INR 650,4.9,40 Seats available,Non A/C Seater / Sleeper (2+1),21:15,12h 45m,09:00,Swargate
121,Traveltime Travels (St.Christopher),INR 400,3.5,26 Seats available,Non AC Seater (2+2),20:00,11h 20m,07:00,Swargate
122,Zingbus Plus,944,4.4,31 Seats available,VE A/C Sleeper (2+1),01:40,09h 40m,11:20,Katraj
123,Abhishek Vishal Travels (Samarth),INR 799,3.7,23 Seats available,A/C Sleeper (2+1),23:25,08h 00m,09:10,Katraj
124,PSR Travels Goa,INR 999,3.8,15 Seats available,A/C Sleeper (2+1),23:55,09h 05m,09:15,Hinje Wadi
125,Rajdhani Travels Corporation,INR 1199,3.9,29 Seats available,VE A/C Sleeper (2+1),23:15,10h 20m,09:35,Swargate
126,Traveltime Travels (Kelkar),INR 450,3.2,21 Seats available,NON A/C Seater/ Sleeper (2+1),21:00,12h 40m,08:45,Swargate
127,Gogte Travels (Manish),474,3.1,22 Seats available,Non AC Seater (2+2),19:35,12h 55m,07:30,Swargate
128,Laxmi Queen Grand,INR 999,3.8,16 Seats available,A/C Sleeper (2+1),22:00,10h 30m,08:30,Swargate
129,Prasanna Purple Grand,873,3.8,38 Seats available,A/C Sleeper (2+1),21:30,11h 00m,08:30,Swargate
130,Ashray Crown,INR 1249,3.7,23 Seats available,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:32,10h 58m,09:30,Swargate
131,Ashray National Express,INR 800,4.1,5 Seats available,NON A/C Sleeper (2+1),20:00,11h 00m,06:45,Padmavati Parking
132,KVT Narmada Benz,INR 1000,4.7,32 Seats available,Bharat Benz A/C Sleeper (2+1),22:00,10h 00m,08:00,Katraj
133,Abhishek Vishal Travels,INR 550,3.2,30 Seats available,NON A/C Push Back (2+2),21:25,09h 45m,07:10,Swargate
134,Gogte Travels,2765,3.7,19 Seats available,A/C Sleeper (2+1),22:00,11h 30m,08:45,Katraj
135,Dolphin Travel House (40),INR 860,4.3,22 Seats available,A/C Sleeper (2+1),02:15,11h 45m,14:00,Swargate
136,Anand Travels,684,3.3,32 Seats available,NON A/C Sleeper (2+1),21:30,12h 00m,09:30,Wakad
137,IntrCity SmartBus,INR 800,3.0,30 Seats available,AC Sleeper (2+1),00:45,10h 00m,10:45,Swargate
138,Gogte Travels (Shreyash),664,3.4,34 Seats available,NON A/C Sleeper (2+1),21:30,09h 30m,08:30,Wakad
139,Dolphin Travel House (39),INR 910,2.7,15 Seats available,A/C Sleeper (2+1),22:30,11h 15m,09:15,Swargate
140,Dolphin Travel House (38),INR 1010,2.9,23 Seats available,Bharat Benz A/C Sleeper (2+1),22:15,10h 15m,08:30,Shivaji Nagar
141,Dolphin travel house,INR 910,2.5,28 Seats available,A/C Sleeper (2+1),23:45,11h 00m,10:45,Katraj
142,IntrCity SmartBus,INR 799,2.6,7 Seats available,AC Sleeper (2+1),23:00,10h 30m,09:30,Katraj
143,Humsafar Travels,INR 1050,3.4,14 Seats available,A/C Sleeper (2+1),22:15,10h 45m,09:00,Katraj
144,Shubhra Sharma Tourist Services,INR 1099,2.8,31 Seats available,A/C Sleeper (2+1),00:10,11h 51m,10:31,Swargate
145,Atmaram Manish Travels,INR 600,2.0,26 Seats available,NON A/C Hi-Tech (2+2),21:00,11h 45m,07:30,Swargate
146,Hans Travels (I) Private Limited,INR 1100,1.8,32 Seats available,A/C Sleeper (2+1),23:59,10h 40m,12:14,Swargate
147,Vaibhav travels,555,2.7,27 Seats available,A/C Sleeper (2+1),00:01,11h 59m,12:00,Hinje Wadi
148,Humrahi Roshan Travels,786,1.7,47 Seats available,A/C Sleeper (2+1),23:50,09h 40m,09:30,Swargate
149,Traveltime Travels (St.Christopher),INR 400,3.4,30 Seats available,Non AC Seater (2+2),20:00,11h 00m,07:00,Wakad
150,PVS Tours and Travels,INR 3000,3.4,36 Seats available,A/C Sleeper (2+1),22:45,11h 45m,08:45,Hinje Wadi
151,KOKAN TOURS & TRAVELS,INR 3000,3.0,36 Seats available,NON A/C Seater Push Back (2+2),21:00,11h 45m,08:45,Swargate
152,Maa tours & Travels,INR 900,1.2,12 Seats available,A/C Seater (2+2),23:29,11h 01m,10:00,
153,Gogte Travels,INR 2910,3.9,25 Seats available,A/C Sleeper (2+1),22:00,11h 30m,09:30,
154,Dolphin travel house,INR 900,3.7,,A/C Sleeper (2+1),22:31,11h 15m,09:16,
155,Roshan Travels - Humrahi,3450,2.2,,A/C Sleeper (2+1),00:10,10h 55m,11:05,
156,VRL Travels,INR 900,2.9,,A/C Sleeper (2+1),23:30,10h 30m,09:45,
157,VRL Travels,INR 1000,2.4,,A/C Sleeper (2+1),21:30,10h 30m,09:00,
158,Kadamba Transport Corporation Limited (KTCL) - 61005,INR 675,2.8,27 Seats available,Non AC Seater 2+2,22:15,11h 45m,10:00,Bus Stand
159,Humsafar Travels,INR 1550,4.0,32 Seats available,A/C Sleeper (2+1),01:00,08h 00m,09:00,Sangola Bypass
160,Konkan Tours & Travels,INR 3000,3.5,,NON A/C Sleeper (2+1),21:00,10h 00m,07:00,
161,Kadamba Transport Corporation Limited (KTCL) - 99716,INR 100,3.7,,AC Seater (2+2),10:00,00h 30m,10:30,
162,Kadamba Transport Corporation Limited (KTCL) - 116186,INR 800,3.6,19 Seats available,Volvo AC Seater 2+2,18:30,15h 00m,08:00,Mapusa
163,Zingbus Plus,782,4.7,22 Seats available,VE A/C Sleeper (2+1),20:25,13h 15m,10:40,Mapusa
164,Atmaram Travels(M.Dev),INR 808,4.5,26 Seats available,A/C Sleeper (2+1),22:00,11h 15m,11:50,Mapusa
165,IntrCity SmartBus,INR 799,4.5,17 Seats available,AC Sleeper (2+1),19:30,14h 10m,09:40,Mapusa
166,Atmaram Travels ( Dolphin ),INR 799,4.5,22 Seats available,A/C Sleeper (2+1),14:00,13h 30m,05:15,Mapusa
167,Zingbus Plus,751,4.4,28 Seats available,VE A/C Sleeper (2+1),19:40,13h 30m,10:00,Mapusa
168,IntrCity SmartBus,INR 799,4.3,25 Seats available,AC Sleeper (2+1),18:30,13h 40m,09:00,Mapusa
169,AdZingbus Plus,791,4.3,18 Seats available,Bharat Benz A/C Sleeper (2+1),18:10,13h 10m,08:05,Mapusa
170,Rajdhani Travels Corporation,INR 849,4.3,21 Seats available,VE A/C Sleeper (2+1),19:30,12h 00m,08:10,Mapusa
171,IntrCity SmartBus,INR 799,4.2,30 Seats available,AC Sleeper (2+1),21:00,13h 20m,11:20,Mapusa
172,Atmaram Travels ( Dolphin ),INR 660,4.1,28 Seats available,A/C Sleeper (2+1),17:30,13h 30m,09:25,Mapusa
173,Atmaram Travels ( Dolphin ),INR 750,4.1,28 Seats available,A/C Sleeper (2+1),15:30,13h 30m,06:45,Mapusa
174,"National Travels,Goa",INR 850,4.1,18 Seats available,A/C Sleeper (2+1),19:30,12h 00m,10:30,Mapusa
175,PSR Travels (Vaibhav),INR 849,4.2,27 Seats available,A/C Sleeper (2+1),22:30,14h 00m,12:30,Mapusa
176,"National Travels,Goa",INR 599,3.9,16 Seats available,NON A/C Sleeper (2+1),18:30,11h 30m,07:30,Mapusa
177,IntrCity SmartBus,INR 629,3.8,22 Seats available,AC Sleeper (2+1),20:00,13h 20m,10:20,Mapusa
178,Atmaram Travels (Unity),INR 666,4.2,21 Seats available,A/C Sleeper (2+1),20:00,12h 00m,10:35,Mapusa
179,Atmaram Travels ( Dolphin ),INR 750,3.7,29 Seats available,A/C Sleeper (2+1),16:30,13h 00m,07:50,Mapusa
180,Vailankanni Travels - Mujawar,INR 600,3.8,20 Seats available,NON A/C Sleeper (2+1),19:40,10h 50m,08:30,Mapusa
181,IntrCity SmartBus,INR 799,3.7,26 Seats available,AC Sleeper (2+1),17:30,12h 30m,08:00,Mapusa
182,VAILANKANNI TRAVELS,INR 900,3.6,26 Seats available,VE A/C Sleeper (2+1),20:40,10h 50m,09:30,Mapusa
183,Atmaram Travels (Pawan),INR 666,4.0,27 Seats available,A/C Sleeper (2+1),19:00,12h 45m,09:35,Mapusa
184,Atmaram Travels(M.Dev),INR 601,4.4,24 Seats available,A/C Sleeper (2+1),21:02,12h 45m,12:22,Mapusa
185,Anand Travels,639,3.2,22 Seats available,NON A/C Sleeper (2+1),19:30,10h 30m,07:30,Mapusa
186,Jolly Tours and Travels,INR 1499,4.0,11 Seats available,VE A/C Sleeper (2+1),18:25,12h 35m,06:30,Mapusa
187,Atmaram Travels ( Dolphin ),INR 700,3.7,21 Seats available,AC Sleeper (2+1),18:30,13h 00m,10:30,Mapusa
188,Atmaram Travels Goa,INR 899,4.0,20 Seats available,A/C Sleeper (2+1),22:31,12h 00m,12:41,Mapusa
189,Manish Sharma Travels,INR 850,2.4,23 Seats available,A/C Sleeper (2+1),19:00,16h 00m,11:00,Mapusa
190,Sai Travels - Saijyoti,INR 949,3.8,26 Seats available,A/C Sleeper (2+1),19:45,12h 00m,10:35,Panjim
191,Manish Roshan Travels,INR 850,3.4,29 Seats available,A/C Sleeper (2+1),20:30,12h 00m,10:30,Mapusa
192,Maa tours & Travels,INR 1100,2.2,28 Seats available,A/C Sleeper (2+1),16:30,15h 20m,07:45,Mapusa
193,Maa tours & Travels,INR 1800,2.0,14 Seats available,A/C Seater (2+2),16:00,15h 10m,07:10,Mapusa
194,Atmaram Travels (Vishal),INR 499,3.1,31 Seats available,Non AC Seater (2+2),18:10,13h 00m,09:20,Mapusa
195,Naik Tours And Travels,INR 600,2.5,20 Seats available,NON A/C Sleeper (2+1),17:40,14h 05m,07:05,Mapusa
196,Jolly Tours and Travels,INR 1499,2.6,30 Seats available,A/C Sleeper (2+1),19:25,12h 35m,07:30,Mapusa
197,Maa tours & Travels,INR 1000,1.9,49 Seats available,A/C Seater (2+2),16:30,13h 00m,06:45,Mapusa
198,Kanad Travels,INR 1100,1.1,30 Seats available,AC Sleeper (2+1),16:30,13h 00m,07:45,Mapusa
199,SIDDHANTH TRANSPORT,INR 5000,4.3,49 Seats available,A/C Seater Push Back (2+2),17:20,15h 25m,08:45,Mapusa
200,Sai Travels,INR 4000,3.7,27 Seats available,A/C Sleeper (2+1),19:15,14h 45m,10:00,Panjim
201,Sai Travels,INR 5000,3.7,31 Seats available,NON A/C Sleeper (2+1),17:30,15h 30m,09:00,Panjim
202,Naik Tours And Travels,INR 750,2.6,25 Seats available,NON A/C Sleeper (1+2),16:00,14h 30m,06:20,Mapusa
203,Shri Mahadev Travels(Padru),INR 3150,3.1,36 Seats available,NON A/C Sleeper (2+1),23:00,14h 30m,13:30,Bus stand
204,VRL Travels,INR 900,,24 Seats available,A/C Sleeper (2+1),19:30,13h 00m,10:00,Panjim
205,Kadamba Transport Corporation Limited (KTCL) - 99716,INR 150,3.7,,AC Seater (2+2),10:31,01h 14m,11:45,
206,Kadamba Transport Corporation Limited (KTCL) - 78627,INR 150,3.7,,Volvo AC Seater 2+2,14:01,01h 14m,15:15,
207,Kadamba Transport Corporation Limited (KTCL) - 99718,INR 150,3.7,,AC Seater (2+2),16:01,01h 14m,17:15,
208,Kadamba Transport Corporation Limited (KTCL) - 159664,INR 400,4.6,,A/C Seater (2+3),10:30,02h 00m,12:30,
209,Kadamba Transport Corporation Limited (KTCL) - 158996,INR 400,4.6,,A/C Seater (2+3),12:30,02h 00m,14:30,
210,Kadamba Transport Corporation Limited (KTCL) - 159015,INR 400,4.6,,A/C Seater (2+3),16:00,02h 00m,18:00,
211,Kadamba Transport Corporation Limited (KTCL) - 159023,INR 150,3.7,,A/C Seater (2+3),10:15,00h 30m,10:45,
212,Kadamba Transport Corporation Limited (KTCL) - 158996,INR 200,3.7,,A/C Seater (2+3),12:30,00h 55m,13:25,
213,Kadamba Transport Corporation Limited (KTCL) - 159022,INR 150,3.7,,A/C Seater (2+3),08:00,00h 25m,08:25,
214,Kadamba Transport Corporation Limited (KTCL) - 159015,INR 150,3.7,,A/C Seater (2+3),16:00,00h 25m,16:25,
215,Kadamba Transport Corporation Limited (KTCL) - 159021,INR 200,3.7,,A/C Seater (2+3),12:00,00h 30m,12:30,
216,Kadamba Transport Corporation Limited (KTCL) - 158988,INR 150,3.7,,A/C Seater (2+3),11:30,00h 30m,12:00,
217,Kadamba Transport Corporation Limited (KTCL) - 160437,INR 150,3.7,,A/C Seater (2+3),17:30,00h 30m,18:00,
218,Kadamba Transport Corporation Limited (KTCL) - 160438,INR 150,3.7,,A/C Seater (2+3),13:30,00h 30m,14:00,
