,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
746,Hans Travels (I) Private Limited,INR 1000,3.2,29 Seats available,A/C Sleeper (2+1),17:30,04h 00m,21:30,ISBT Kashmiri Gate
747,BSS COOL COOL TRAVELS,INR 548,3.8,34 Seats available,A/C Seater / Sleeper (2+1),18:00,04h 30m,22:30,ISBT Kashmiri Gate
748,Laxmi holidays,950,3.4,38 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),18:00,04h 30m,22:30,Anand Vihar
749,BSS COOL COOL TRAVELS,INR 699,5.0,20 Seats available,A/C Seater / Sleeper (2+1),18:00,03h 40m,21:40,ISBT Kashmiri Gate
750,Raj Kalpana Travels Pvt.Ltd,INR 900,4.0,41 Seats available,A/C Seater/Sleeper (2+1),18:00,03h 25m,21:25,ISBT Kashmiri Gate
751,Shatabdi Travels,INR 1100,4.0,40 Seats available,Bharat Benz A/C Sleeper (2+1),18:00,03h 50m,21:50,Anand Vihar
752,Shakmbhari Travels,INR 794,3.4,34 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),18:00,03h 45m,21:45,Anand Vihar
753,SAFAR EXPRESS PVT LTD,INR 899,3.6,44 Seats available,A/C Seater / Sleeper (2+1),18:00,03h 50m,21:50,Kashmiri gate metro gate no.3
754,Jamna Travels (Delhi),INR 699,4.0,23 Seats available,A/C Seater / Sleeper (2+2),18:00,03h 20m,21:20,ISBT Kashmiri Gate
755,E Bus India,949,4.0,46 Seats available,A/C Seater/Sleeper (2+1),18:00,04h 00m,22:00,ISBT Kashmiri Gate
756,Laxmi holidays,760,3.7,35 Seats available,VE A/C Seater / Sleeper (2+2),18:00,04h 50m,22:50,Isbt kashmiri gate third bus
757,RAJ KALPANA TRAVELS PRIVATE LIMITED,INR 1500,3.8,39 Seats available,VE A/C Sleeper (2+1),18:15,04h 15m,22:30,Rs yadav bus parking near cro...
758,Gola Bus Service,INR 999,4.0,31 Seats available,VE A/C Seater / Sleeper (2+1),18:20,03h 40m,22:00,ISBT Kashmiri Gate
759,IntrCity SmartBus,INR 806,4.0,40 Seats available,A/C Seater / Sleeper (2+1),18:25,04h 00m,22:25,Morigate
760,Laxmi holidays,855,4.0,44 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),18:30,04h 30m,23:00,Anand Vihar
761,Krishna Travels,INR 699,3.1,31 Seats available,A/C Seater / Sleeper (2+2),18:30,04h 30m,23:00,ISBT Kashmiri Gate
762,IntrCity SmartBus,INR 856,3.3,23 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),18:55,04h 10m,23:05,ISBT Kashmiri Gate
763,Shakmbhari Travels,INR 694,3.4,30 Seats available,A/C Seater / Sleeper (2+1),19:00,03h 45m,22:45,ISBT Kashmiri Gate
764,Ashok Travels Mandsaur Group,INR 1810,4.4,38 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:02,03h 53m,22:55,Rs yadav bus parking near cro...
765,SAFAR EXPRESS PVT LTD,INR 1299,3.4,46 Seats available,A/C Seater / Sleeper (2+1),19:05,03h 55m,23:00,ISBT Kashmiri Gate
766,Khajuraho Travels,INR 996,4.0,42 Seats available,AC Sleeper (2+1),19:06,03h 55m,23:01,Anand Vihar
767,Gola Bus Service,INR 999,4.1,30 Seats available,A/C Seater/Sleeper (2+1),19:20,03h 40m,23:00,Morigate
768,Khajuraho Travels,INR 946,3.4,30 Seats available,A/C Seater / Sleeper (2+1),19:26,04h 31m,23:57,ISBT Kashmiri Gate
769,Kamla Travels,INR 1200,4.2,25 Seats available,A/C Sleeper (2+1),19:30,04h 00m,23:30,ISBT Kashmiri Gate
770,Hans Travels (I) Private Limited,INR 800,3.2,36 Seats available,A/C Sleeper (2+1),19:30,03h 30m,23:00,Anand Vihar
771,FlixBus,INR 312,4.0,39 Seats available,A/C Sleeper (2+1),19:30,04h 20m,23:50,ISBT Kashmiri Gate
772,Laxmi holidays,684,3.9,34 Seats available,VE A/C Seater / Sleeper (2+1),19:30,04h 10m,23:40,ISBT Kashmiri Gate
773,R S YADAV SMART BUS PRIVATE LIMITED,INR 999,4.0,43 Seats available,VE A/C Seater / Sleeper (2+1),19:45,04h 05m,23:50,Anand Vihar
774,Laxmi holidays,684,4.0,31 Seats available,VE A/C Seater / Sleeper (2+2),20:00,04h 15m,00:15,Karnal Bypass
775,IntrCity SmartBus,INR 872,3.9,42 Seats available,A/C Seater / Sleeper (2+1),20:00,05h 00m,01:00,Anand Vihar
776,Anshi Raj Shree Travels,INR 999,3.9,23 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:00,03h 30m,23:30,Noida Gate
777,Laxmi holidays,855,3.4,38 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:00,03h 55m,23:55,Anand Vihar
778,BSS COOL COOL TRAVELS,INR 749,4.0,27 Seats available,A/C Seater / Sleeper (2+1),20:00,03h 59m,23:59,ISBT Kashmiri Gate
779,Jamna Travels (Delhi),INR 749,3.8,26 Seats available,A/C Seater / Sleeper (2+2),20:00,04h 10m,00:10,Kashimiri gate parking no.1 i...
780,Shakmbhari Travels,INR 794,3.6,30 Seats available,A/C Seater / Sleeper (2+1),20:00,03h 45m,23:45,Morigate
781,Raj Kalpana Travels Pvt.ltd.,INR 900,3.6,35 Seats available,A/C Seater/Sleeper (2+1),20:00,03h 30m,23:30,ISBT Kashmiri Gate
782,Gola Bus Service,INR 999,4.4,18 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:00,03h 00m,23:00,Morigate
783,Khajuraho Travels,INR 796,4.0,32 Seats available,AC Sleeper (2+1),20:06,03h 26m,23:32,Shri sai safar travels shop n...
784,Raj Kalpana Travels Pvt.Ltd,INR 990,4.3,31 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:15,04h 05m,00:20,Morigate
785,RAJ KALPANA TRAVELS PRIVATE LIMITED,INR 799,3.9,30 Seats available,VE A/C Sleeper (2+1),20:15,03h 45m,00:00,Morigate
786,Laxmi holidays,855,4.0,28 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04h 30m,01:00,Morigate
787,IntrCity SmartBus,INR 806,4.0,37 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05h 15m,01:45,Morigate
788,SAFAR EXPRESS PVT LTD,INR 899,3.9,37 Seats available,AC Sleeper (2+1),20:30,02h 53m,23:23,Morigate
789,GK Travels,INR 699,4.1,22 Seats available,A/C Seater/Sleeper (2+1),20:30,04h 30m,01:00,Morigate
790,Krishna Travels,INR 599,4.4,16 Seats available,A/C Seater / Sleeper (2+2),20:30,03h 35m,00:05,Badarpur Bodar
791,R S YADAV SMART BUS PRIVATE LIMITED,INR 999,4.1,16 Seats available,VE A/C Seater / Sleeper (2+1),20:55,02h 30m,23:25,Khanna market
792,IntrCity SmartBus,INR 645,3.1,23 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04h 30m,01:30,Pragati Maidan
793,Fouji travels,INR 699,4.3,18 Seats available,A/C Seater / Sleeper (2+1),21:00,03h 00m,00:00,Sarai Kale Kha Flyover
794,Raj Kalpana Travels Pvt.ltd.,INR 999,4.0,29 Seats available,VE A/C Sleeper (2+1),21:00,03h 45m,00:45,Mahipalpur Near Igi Airpot
795,Khajuraho Travels,INR 4999,3.7,28 Seats available,A/C Seater / Sleeper (2+1),21:00,04h 10m,01:10,ISBT Kashmiri Gate
796,Khajuraho Travels,INR 896,3.6,36 Seats available,AC Sleeper (2+1),21:00,04h 02m,01:02,Morigate
797,Raj Kalpana Travels Pvt.ltd.,INR 699,3.8,24 Seats available,A/C Seater/Sleeper (2+1),21:00,03h 48m,00:48,Morigate
798,VGO BUS,INR 999,3.9,18 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:10,05h 00m,02:10,Shop no 35 36 Near Metro Gate...
799,R S YADAV SMART BUS PRIVATE LIMITED,INR 999,4.3,40 Seats available,VE A/C Seater / Sleeper (2+1),21:15,03h 30m,00:45,Morigate
800,Revanta Roadlines,899,4.1,30 Seats available,A/C Seater / Sleeper (2+2),21:15,03h 50m,01:05,ISBT Kashmiri Gate
801,HIGHWAY STAR TRAVEL & CARGO,1017,4.0,42 Seats available,A/C Seater/Sleeper (2+1),21:15,02h 35m,23:50,Anand Vihar
802,Fouji travels,INR 699,3.9,28 Seats available,A/C Seater / Sleeper (2+1),21:15,03h 15m,00:30,ISBT Kashmiri Gate
803,IntrCity SmartBus,INR 1760,4.4,26 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:15,04h 40m,01:55,VIKAS TRAVELS
804,Zingbus Plus,892,4.4,49 Seats available,A/C Seater/Sleeper (2+1),21:20,04h 10m,01:30,Anand Vihar
805,Rama Krishna Tour and Travels,INR 599,4.0,,AC Sleeper (2+1),21:30,03h 01m,00:31,
806,SAFAR EXPRESS PVT LTD,INR 599,4.0,,A/C Seater / Sleeper (2+1),21:30,04h 00m,01:30,
807,Raj Kalpana Travels Pvt.Ltd,INR 899,3.3,,A/C Sleeper (2+1),21:30,03h 15m,00:45,
808,Fouji travels,INR 699,4.0,,A/C Seater / Sleeper (2+1),21:30,03h 00m,00:30,
809,Revanta Roadlines,899,3.9,,A/C Seater / Sleeper (2+2),21:30,03h 50m,01:20,
810,IntrCity SmartBus,INR 755,3.9,,VE A/C Seater / Sleeper (2+1),21:30,04h 05m,01:35,
811,Sai Anand,INR 951.43,3.4,,AC Sleeper (2+1),21:30,04h 45m,02:15,
812,Raj Kalpana Travels Pvt.ltd.,INR 450,4.0,,Non A/C Seater / Sleeper (2+1),21:30,04h 00m,01:30,
813,R S YADAV SMART BUS PRIVATE LIMITED,INR 1099,4.0,,VE A/C Seater / Sleeper (2+1),21:30,02h 05m,23:35,
814,IntrCity SmartBus,INR 845,3.8,,A/C Seater / Sleeper (2+1),21:45,04h 15m,02:00,
815,IntrCity SmartBus,INR 717,3.8,,A/C Seater / Sleeper (2+1),21:45,04h 45m,02:30,
816,PRATAP T&C,549,3.8,,A/C Seater / Sleeper (2+2),21:45,03h 30m,01:15,
817,Khajuraho Travels,INR 896,4.0,,VE A/C Sleeper (2+1),22:00,04h 00m,02:00,
818,Raj Kalpana Travels Pvt.ltd.,INR 999,4.0,,A/C Sleeper (2+1),22:00,03h 25m,01:25,
819,Raj Kalpana Travels Pvt.ltd.,INR 929,3.0,,A/C Seater/Sleeper (2+1),22:00,03h 20m,01:20,
820,Laxmi holidays,684,3.0,,VE A/C Seater / Sleeper (2+2),22:00,05h 00m,03:00,
821,IntrCity SmartBus,INR 846,3.9,,A/C Seater / Sleeper (2+1),22:00,03h 45m,01:45,
822,IntrCity SmartBus,INR 791,3.4,,A/C Semi Sleeper / Sleeper (2+1),22:05,04h 00m,02:05,
823,SAFAR EXPRESS PVT LTD,INR 899,4.0,,A/C Seater / Sleeper (2+2),22:05,03h 55m,02:00,
824,SAFAR EXPRESS PVT LTD,INR 400,4.0,,NON AC Seater / Sleeper 2+1,22:10,04h 06m,02:16,
825,SAFAR EXPRESS PVT LTD,INR 599,4.0,,A/C Seater / Sleeper (2+1),22:15,02h 53m,01:08,
826,IntrCity SmartBus,INR 713,4.1,,Bharat Benz A/C Seater /Sleeper (2+1),22:15,04h 20m,02:35,
827,IntrCity SmartBus,INR 1606,4.0,,A/C Seater / Sleeper (2+2),22:15,04h 30m,02:45,
828,DURGA TRAVELS,INR 1600,3.7,,A/C Seater / Sleeper (2+2),22:16,04h 14m,02:30,
829,DURGA TRAVELS,INR 499,3.6,,A/C Sleeper (2+1),22:20,04h 10m,02:30,
830,Raj Kalpana Travels Pvt.ltd.,INR 899,3.9,,A/C Sleeper (2+1),22:30,03h 30m,02:00,
831,FlixBus,INR 260,3.7,,A/C Seater (2+2),22:30,04h 35m,03:05,
832,Laxmi holidays,902,3.0,,Bharat Benz A/C Sleeper (2+1),22:30,03h 30m,02:00,
833,Gola Bus Service,INR 599,4.4,,VE A/C Seater / Sleeper (2+1),22:30,03h 40m,02:10,
834,IntrCity SmartBus,INR 779,3.9,,VE A/C Seater / Sleeper (2+1),22:30,04h 25m,02:55,
835,JD Travels (Khajuraho Travels),INR 499,3.7,,A/C Seater / Sleeper (2+1),22:30,04h 00m,02:30,
836,International Tourist Centre,INR 599,4.0,,VE A/C Seater / Sleeper (2+1),22:40,04h 05m,02:45,
837,IntrCity SmartBus,INR 787,3.8,,Bharat Benz A/C Seater /Sleeper (2+1),22:40,03h 45m,02:25,
838,Zingbus Plus,629,3.7,,Bharat Benz A/C Seater /Sleeper (2+1),22:45,03h 30m,02:15,
839,Ashok Bus Service,664,4.7,,VE A/C Sleeper (2+1),22:45,04h 45m,03:30,
840,Raj Kalpana Travels Pvt.Ltd,INR 899,4.4,,A/C Sleeper (2+1),22:45,03h 50m,02:35,
841,Vande Fly,646,3.4,,A/C Seater / Sleeper (2+2),22:45,04h 10m,02:55,
842,Satlok express,INR 1299,4.0,,AC Seater (2+2),22:45,04h 02m,02:47,
843,R S YADAV SMART BUS PRIVATE LIMITED,INR 999,3.8,,VE A/C Seater / Sleeper (2+1),22:50,03h 05m,01:55,
844,Raj Kalpana Travels Pvt.ltd.,INR 869,3.9,,A/C Seater/Sleeper (2+1),23:00,03h 35m,02:35,
845,Hare Rama Travels,INR 1099,3.9,,A/C Seater/Sleeper (2+1),23:00,04h 20m,03:20,
846,IntrCity SmartBus,INR 659,3.3,,Bharat Benz A/C Seater /Sleeper (2+1),23:00,03h 40m,02:40,
847,SAFAR EXPRESS PVT LTD,INR 599,3.0,,A/C Seater / Sleeper (2+1),23:05,03h 25m,02:30,
848,Raj Kalpana Travels Pvt.ltd.,INR 699,4.7,,A/C Seater/Sleeper (2+1),23:05,03h 40m,02:45,
849,PTC-SKYBUS,INR 999,4.0,,VE A/C Seater / Sleeper (2+1),23:15,03h 15m,02:30,
850,R S YADAV SMART BUS PRIVATE LIMITED,INR 699,3.5,,A/C Seater / Sleeper (2+1),23:15,03h 02m,02:17,
851,Laxmi holidays,580,4.0,,Bharat Benz A/C Seater /Sleeper (2+1),23:20,04h 10m,03:30,
852,IntrCity SmartBus,INR 717,3.0,,A/C Seater / Sleeper (2+1),23:25,03h 10m,02:35,
853,Miles India Private Limited,INR 699,4.0,,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,04h 30m,04:00,
854,Raj Kalpana Travels Pvt.Ltd,INR 1299,1.6,,A/C Sleeper (2+1),23:30,03h 15m,02:45,
855,Raj Kalpana Travels Pvt.Ltd,INR 899,1.6,,Bharat Benz A/C Seater /Sleeper (2+1),23:30,03h 30m,03:00,
856,IntrCity SmartBus,INR 558,2.1,,A/C Seater / Sleeper (2+1),23:30,03h 30m,03:00,
857,Satlok express,INR 1199,1.3,,A/C Seater / Sleeper (2+2),23:30,04h 02m,03:32,
858,PTC-SKYBUS,INR 999,1.5,,VE A/C Seater / Sleeper (2+1),23:45,03h 30m,03:15,
859,IntrCity SmartBus,INR 675,1.0,,Bharat Benz A/C Seater /Sleeper (2+1),23:45,03h 40m,03:25,
860,Vijay Tour and Travels,INR 1300,2.5,,Bharat Benz A/C Seater /Sleeper (2+1),23:50,04h 20m,04:10,
861,IntrCity SmartBus,INR 749,1.5,,A/C Seater / Sleeper (2+1),23:50,03h 35m,03:25,
862,KN Nehra Travels,INR 999,2.6,,A/C Seater / Sleeper (2+1),23:55,04h 05m,04:00,
863,IntrCity SmartBus,INR 801,2.4,,A/C Seater / Sleeper (2+1),23:55,03h 15m,03:10,
864,FlixBus,INR 186,2.6,,A/C Seater (2+2),08:10,03h 55m,12:05,
865,Baba Khatushyam Travels Pvt Ltd,INR 875,2.9,,A/C Seater / Sleeper (2+2),14:45,07h 00m,21:45,
866,Baba Khatushyam Travels Pvt Ltd,INR 1199,2.8,,A/C Seater / Sleeper (3+1),15:00,07h 00m,22:00,
867,Kalpana Travels Kanpur,INR 600,2.4,,Bharat Benz A/C Sleeper (2+1),15:00,04h 30m,19:30,
868,Shiv Mahima Travels,INR 1299,2.2,,A/C Seater / Sleeper (2+2),16:35,06h 10m,22:45,
869,Panwar tour and Travels,INR 1186,2.2,,A/C Seater / Sleeper (2+2),17:45,04h 00m,21:45,
870,United Manjushree tours and Travels,INR 3100,2.2,,A/C Seater Push Back (2+2),18:00,05h 00m,23:00,
871,SN TRAVELS,1620,2.2,,A/C Seater / Sleeper (2+2),18:00,04h 40m,22:40,
872,Panwar tour and Travels,INR 999,2.6,,A/C Seater / Sleeper (2+2),18:00,04h 00m,22:00,
873,Yadav Vishvkarma Tour And Travels,INR 800,2.8,,A/C Seater / Sleeper (2+1),18:01,03h 40m,21:41,
874,Shri Siddhi Vinayak Travels,629,2.8,,A/C Seater / Sleeper (2+1),19:00,04h 30m,23:30,
875,Yadav Vishvkarma Tour And Travels,INR 500,2.8,,NON AC Seater / Sleeper 2+1,19:30,04h 01m,23:31,
876,Vinay Travels,INR 640,2.0,,VE A/C Seater / Sleeper (2+1),19:50,04h 30m,00:20,
877,Shree Saroj Travels,INR 1199,2.6,,A/C Seater/Sleeper (2+1),20:00,03h 10m,23:10,
878,Shri Siddhi Vinayak Travels,INR 599,2.9,,A/C Seater / Sleeper (2+2),20:00,04h 30m,00:30,
879,Vishawnath tour and travel,INR 1200,2.2,,AC Sleeper (2+1),20:30,04h 05m,00:35,
880,Shri Sai Safar Travels,INR 550,1.9,,A/C Seater / Sleeper (2+1),20:30,04h 16m,00:46,
881,Awadh Express,INR 799,1.4,,AC Sleeper (2+1),20:30,05h 00m,01:30,
882,Shri Sai Safar Travels,INR 570.48,2.1,,A/C Seater / Sleeper (2+1),20:31,06h 00m,02:31,
883,Shri Sai Safar Travels,INR 599,2.6,,A/C Seater / Sleeper (2+1),20:40,04h 46m,01:26,
884,New India Travels,INR 599,2.3,,A/C Seater/Sleeper (2+1),20:45,02h 29m,23:14,
885,New Yadav Vishwakarma Tour and Travels,INR 1500,2.9,,Bharat Benz NON A/C sleeper (2+1),21:00,03h 30m,00:30,
886,Dhruv Travels,INR 507,2.1,,A/C Seater/Sleeper (2+1),21:00,03h 40m,00:40,
887,Shree Saroj Travels,INR 999,1.5,,A/C Seater / Sleeper (2+2),21:00,03h 05m,00:05,
888,KST Travels,664,2.1,,A/C Seater / Sleeper (2+1),21:25,03h 30m,00:55,
889,Raj Shila Travels,INR 890,1.4,,A/C Seater / Sleeper (2+2),21:30,03h 00m,00:30,
890,New Yadav Vishwakarma Tour and Travels,INR 1199,1.5,,Bharat Benz NON A/C sleeper (2+1),21:30,03h 30m,01:00,
891,Kalpana Travels Pvt. Ltd.,INR 699,,,AC Sleeper (2+1),21:30,03h 00m,00:30,
892,Shitla Travels,INR 600,,,A/C Sleeper (2+1),22:00,05h 30m,03:30,
893,DIVYANSHU TRAVELS,760,,,A/C Sleeper (2+1),22:00,04h 30m,02:30,
894,RAO SAHAB TRAVELS PRIVATE LIMITED,INR 1799,,,A/C Seater / Sleeper (2+1),22:15,04h 40m,02:55,
895,Kalpana Travels Kanpur,INR 400,,,NON AC Seater / Sleeper 2+1,22:15,04h 30m,02:45,
896,Yadav Vishvkarma Tour And Travels,INR 450,,,NON AC Seater / Sleeper 2+1,22:30,03h 51m,02:21,
897,NAYAR TRAVELS (OPC) PVT LTD,INR 1899,,,A/C Sleeper (2+1),22:30,02h 00m,00:30,
898,Pitambra Travels (Sunny Safar Express),INR 799,,,A/C Sleeper (2+1),22:30,03h 05m,01:35,
899,Pooja Travel Point,INR 2000,,,A/C Seater / Sleeper (2+1),22:30,04h 15m,02:45,
900,Kalpana Travels Kanpur,INR 500,,,NON A/C Sleeper (2+1),22:45,04h 30m,03:15,
901,Panwar tour and Travels,INR 1600,,,A/C Seater / Sleeper (2+1),23:00,03h 40m,02:40,
902,Kalpana Travels Kanpur,INR 799,,,AC Sleeper (2+1),23:00,03h 50m,02:50,
903,RAO SAHAB TRAVELS PRIVATE LIMITED,INR 635,,,A/C Seater / Sleeper (2+1),23:00,04h 34m,03:34,
904,Panwar tour and Travels,INR 1500,,,A/C Seater (2+2),23:15,04h 00m,03:15,
905,Laxmi holidays,1139,4.6,23 Seats available,Bharat Benz A/C Sleeper (2+1),23:00,06h 15m,05:15,ISBT Kashmiri Gate
906,International Tourist Centre,INR 999,4.6,36 Seats available,VE A/C Seater / Sleeper (2+1),22:25,06h 40m,05:05,ISBT Kashmiri Gate
907,Laxmi holidays,1006,4.5,25 Seats available,VE A/C Seater / Sleeper (2+1),22:30,06h 15m,04:45,ISBT Kashmiri Gate
908,Blueworld tourist private limited,INR 899,4.6,6 Seats available,A/C Seater / Sleeper (2+1),23:25,06h 20m,05:45,Shop no 4a metro piller no 21...
909,Fasttrack Travels,INR 799,4.5,21 Seats available,A/C Seater/Sleeper (2+1),21:20,08h 10m,05:30,Morigate
910,Fasttrack Travels,699,4.6,33 Seats available,VE A/C Seater / Sleeper (2+2),11:00,07h 00m,18:00,ISBT Kashmiri Gate
911,Fasttrack Travels,INR 999,4.4,20 Seats available,VE A/C Seater / Sleeper (2+2),22:30,07h 00m,05:30,Isbt kashmiri gate metro stat...
912,R S YADAV SMART BUS PRIVATE LIMITED,759,4.8,40 Seats available,A/C Seater / Sleeper (2+1),22:00,08h 00m,06:00,ISBT Kashmiri Gate
913,International Tourist Centre,INR 999,4.5,20 Seats available,VE A/C Seater / Sleeper (2+1),22:15,06h 45m,05:00,Munirka
914,India Tours & Travels (GetBookCab),INR 634,4.1,6 Seats available,A/C Seater / Sleeper (2+2),23:00,07h 30m,06:30,ISBT Kashmiri Gate
915,V DHANRAJ,INR 1297,4.7,17 Seats available,A/C Seater / Sleeper (2+2),22:15,06h 05m,04:20,Delhi Kashmere Gate (FlixBus ...
916,FlixBus,INR 690,4.0,39 Seats available,A/C Seater (2+2),23:15,06h 05m,05:20,Munirka
917,VIP LUXURY TRIPS,494,4.7,15 Seats available,A/C Seater / Sleeper (2+2),10:30,06h 50m,17:20,ISBT Kashmiri Gate
918,India Tours & Travels (GetBookCab),901,4.1,25 Seats available,A/C Seater / Sleeper (2+2),23:00,06h 30m,05:30,ISBT Kashmiri Gate
919,V DHANRAJ,INR 897,3.3,11 Seats available,A/C Seater / Sleeper (2+2),22:10,06h 05m,04:15,ISBT Kashmiri Gate
920,Laxmi holidays,1035,3.7,20 Seats available,VE A/C Sleeper (2+1),23:30,06h 15m,05:45,ISBT Kashmiri Gate
921,KVS Holidays,INR 699,4.7,26 Seats available,A/C Seater/Sleeper (2+1),22:00,07h 15m,05:15,ISBT Kashmiri Gate
922,Regal Cruiser Travels,INR 1099,3.7,13 Seats available,A/C Seater/Sleeper (2+1),22:25,06h 55m,05:20,Shop no 4a metro piller no 21...
923,Laxmi holidays,1044,3.3,29 Seats available,Bharat Benz A/C Sleeper (2+1),23:50,06h 15m,06:05,ISBT Kashmiri Gate
924,Blueworld tourist private limited,INR 1099,3.4,36 Seats available,A/C Seater / Sleeper (2+1),22:50,06h 35m,05:25,Majnu Ka Tilla
925,Laxmi holidays,807,3.9,39 Seats available,Bharat Benz A/C Sleeper (2+1),11:30,06h 15m,17:45,Dhaula Kuan
926,Blueworld tourist private limited,INR 599,2.6,29 Seats available,A/C Seater / Sleeper (2+1),11:30,05h 31m,17:01,ISBT Kashmiri Gate
927,Go Devbhoomi Tours and Travels,INR 499,3.2,43 Seats available,A/C Sleeper (2+1),22:45,07h 30m,06:15,Majnu Ka Tilla
928,Satlok express,INR 499,2.6,30 Seats available,A/C Seater / Sleeper (2+1),23:00,06h 36m,05:36,ISBT Kashmiri Gate
929,Vijay Tour and Travels,INR 899,3.1,23 Seats available,Volvo A/C Semi Sleeper (2+2),23:40,05h 50m,05:30,ISBT Kashmiri Gate
930,International Tourist Centre,INR 799,3.4,28 Seats available,A/C Seater / Sleeper (2+2),11:40,06h 00m,17:40,ISBT Kashmiri Gate
931,Jagdamba tourism,INR 599,3.0,33 Seats available,A/C Seater / Sleeper (2+2),22:30,07h 00m,05:30,Shop no 4a metro piller no 21...
932,Satlok express,INR 499,3.3,29 Seats available,A/C Seater / Sleeper (2+1),22:45,06h 36m,05:21,ISBT Kashmiri Gate
933,Shree Hare Rama Travels,599,2.8,10 Seats available,A/C Semi Sleeper (2+2),23:55,07h 05m,07:00,Delhi
934,KVS Holidays,INR 699,3.4,36 Seats available,A/C Seater / Sleeper (2+2),22:10,07h 15m,05:25,Kashmere Gate
935,City Heart Travels (Regd.),1069,2.0,43 Seats available,Volvo A/C Seater / Sleeper (2+2),22:30,06h 30m,05:00,Kashmere Gate
936,Blueworld tourist private limited,INR 999,3.2,49 Seats available,AC Seater (2+2),22:45,06h 45m,05:30,Majnu Ka Tilla
937,City Heart Travels (Regd.),799,1.0,13 Seats available,Volvo A/C Seater / Sleeper (2+2),22:30,07h 00m,05:30,Morigate Shop No 20
938,DELHI TOUR & TRAVELS,INR 899,2.4,40 Seats available,A/C Seater / Sleeper (2+1),22:00,08h 05m,06:05,Delhi airport
939,International Tourist Centre,INR 899,1.0,,A/C Seater Push Back (2+2),13:30,06h 00m,19:30,
940,FlixBus,INR 479,1.1,,A/C Seater (2+2),09:00,06h 20m,15:20,
941,VIP LUXURY TRIPS,539,3.0,,A/C Seater / Sleeper (2+2),23:00,06h 30m,05:30,
942,VIP LUXURY TRIPS,539,2.7,,A/C Seater / Sleeper (2+2),22:30,07h 20m,05:50,
943,Satlok express,INR 699,2.4,,AC Seater (2+2),22:30,06h 36m,05:06,
944,The Himalayan Spirits,INR 3999,,,A/C Seater Tempo Traveller (2+1),21:00,08h 00m,05:00,
945,Shri Krishna Bus Service,1899,,,A/C Seater / Sleeper (2+1),23:01,05h 31m,04:32,
946,Raj Kalpana Travels Pvt.Ltd,INR 2599,4.2,29 Seats available,A/C Seater (2+2),21:00,02h 30m,23:30,Transport Nagar
947,Shatabdi Travels,INR 888,4.1,21 Seats available,AC Sleeper (2+1),23:31,04h 00m,03:31,Alambagh
948,Anshi Raj Shree Travels,INR 899,4.1,30 Seats available,Bharat Benz A/C Sleeper (2+1),23:59,02h 56m,02:55,Charbagh
949,Samay Shatabdi Travels Pvt Ltd,INR 649,3.8,30 Seats available,NON A/C Sleeper (2+1),23:45,02h 45m,02:30,"Tansport nagar metro station,..."
950,Indian Auto Wheels,INR 450,1.4,30 Seats available,AC Seater (2+3),12:45,04h 25m,17:10,"Tansport nagar metro station,..."
951,Shatabdi Travels Gorakhpur,INR 856.19,4.6,43 Seats available,AC Sleeper (2+1),23:45,03h 45m,03:30,Alambagh
952,Shatabdi Travels Gorakhpur,INR 799,2.8,31 Seats available,AC Sleeper (2+1),23:45,03h 45m,03:30,Alambagh
953,PTC-SKYBUS,INR 499,3.9,35 Seats available,AC Seater (2+2),23:00,04h 00m,03:00,Alambagh
954,Panwar Travels,INR 1250,2.9,38 Seats available,A/C Seater / Sleeper (2+1),21:30,04h 00m,01:30,Charbagh
955,Jai Shrinath Ji Ki ® Travels,INR 500,2.7,47 Seats available,A/C Sleeper (2+1),08:30,03h 00m,11:30,Charbagh
956,MISHRA BANDHU BUS SERVICE,INR 999,2.7,,A/C Seater / Sleeper (2+1),21:30,02h 25m,23:55,
957,SHRINET TOUR AND TRAVELS,INR 500,2.1,,A/C Seater (2+2),11:00,03h 05m,14:05,
958,SHRINET TOUR AND TRAVELS,INR 550,2.0,,A/C Seater (2+2),12:30,02h 40m,15:10,
959,Betrwanti Travels,INR 1300,1.7,,NON A/C Sleeper (2+1),08:00,03h 15m,11:15,
960,RYS Travels,1202,1.8,,Bharat Benz A/C Seater / Sleeper (2+2),23:30,02h 30m,02:00,
961,Maan Travels,INR 1050,1.2,,NON AC Seater / Sleeper 2+1,23:55,01h 05m,01:00,
962,Shanvi travels,INR 450,,,A/C Seater (2+2),14:32,03h 13m,17:45,
