,Starting_names,Reaching_names,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point,Ratings_range,Bus_fare_range,Bus_category,AC_Type,Seat_Type,Starting_time_interval,Ending_time_interval,Route
1050,Ongole,Hyderabad,V Kaveri Travels,890.0,2.8,23 Seats available,A/C Sleeper (2+1),23:45,06h 15m,06:45,Ongole,Below 3,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Ongole to Hyderabad
1051,Ongole,Hyderabad,V Kaveri Travels,600.0,3.2,11 Seats available,Non A/C Seater / Sleeper (2+1),23:00,06h 30m,06:15,Ongole,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Ongole to Hyderabad
1052,Ongole,Hyderabad,V Kaveri Travels,500.0,2.4,27 Seats available,Non A/C Seater / Sleeper (2+1),21:30,10h 05m,05:40,RTC Bus Stand,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Ongole to Hyderabad
1053,Ongole,Hyderabad,Ramu Tours & Travels,590.0,2.9,23 Seats available,A/C Seater / Sleeper (2+1),23:30,07h 15m,06:15,Ongole,Below 3,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Ongole to Hyderabad
1054,Ongole,Hyderabad,Vihari Travels ,475.0,2.5,13 Seats available,Non A/C Seater / Sleeper (2+1),21:50,08h 10m,06:00,Addanki Bus Stand,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Ongole to Hyderabad
1055,Ongole,Hyderabad,Kaveri Travels,600.0,2.5,11 Seats available,Non A/C Seater / Sleeper (2+1),23:01,06h 54m,05:25,Ongole,Below 3,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Ongole to Hyderabad
1056,Ongole,Hyderabad,V Kaveri Travels,560.0,2.3,31 Seats available,Non A/C Seater / Sleeper (2+1),23:45,06h 15m,06:50,Addanki Bus Stand,Below 3,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Ongole to Hyderabad
1057,Ongole,Hyderabad,Cherry tours&travels,437.0,2.1,14 Seats available,Non AC Seater (2+2),22:15,07h 45m,05:30,Addanki Bustand,Below 3,others,Other,A/C,Seater,22:00 - 23:00,05:00 - 06:00,Ongole to Hyderabad
1058,Ongole,Hyderabad,Vihari Travels ,532.0,1.9,14 Seats available,Non A/C Seater / Sleeper (2+1),22:00,08h 05m,06:30,Ongole,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Ongole to Hyderabad
1059,Ongole,Hyderabad,V Kaveri Travels,900.0,2.0,17 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),21:30,07h 45m,05:15,Addanki Bus Stand,Below 3,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Ongole to Hyderabad
1060,Ongole,Hyderabad,Sri Laxmi Sravanthi Siva Tours And Travels,555.0,2.1,14 Seats available,Non A/C Seater / Sleeper (2+1),22:00,08h 00m,05:45,Addanki Bus Stand,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Ongole to Hyderabad
1061,Ongole,Hyderabad,KKaveri Travels,900.0,2.5,6 Seats available,NON A/C Sleeper (2+1),23:58,06h 02m,07:02,Addanki Bus Stand,Below 3,below 1000,AC Sleeper,Non A/C,Sleeper,23:00 - 00:00,07:00 - 08:00,Ongole to Hyderabad
1062,Ongole,Hyderabad,Sri Laxmi Sravanthi Siva Tours And Travels,555.0,2.0,14 Seats available,Non A/C Seater / Sleeper (2+1),21:45,07h 50m,05:55,Ongole,Below 3,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Ongole to Hyderabad
1063,Ongole,Hyderabad,SAI PRASANNA TRAVELS,450.0,3.9,23 Seats available,Non A/C Seater / Sleeper (2+1),22:00,08h 00m,05:56,Addanki Bus Stand,3 to 4,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Ongole to Hyderabad
1064,Ongole,Hyderabad,KMBT Travels,846.0,3.3,8 Seats available,NON A/C Sleeper (2+1),23:15,05h 45m,05:45,Addanki Bustand,3 to 4,below 1000,AC Sleeper,Non A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Ongole to Hyderabad
1065,Ongole,Hyderabad,Vihari Travels ,580.0,3.7,10 Seats available,NON AC Seater / Sleeper 2+1,23:00,07h 05m,07:00,Addanki Bus Stand,3 to 4,below 1000,Other,Non A/C,Sleeper,23:00 - 00:00,07:00 - 08:00,Ongole to Hyderabad
1066,Ongole,Hyderabad,KKaveri Travels,585.0,3.5,16 Seats available,Non A/C Seater / Sleeper (2+1),22:45,06h 45m,06:10,RTC Bus Stand,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Ongole to Hyderabad
1067,Ongole,Hyderabad,Kamakshi Tours And Travels,500.0,4.1,29 Seats available,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,06:05,Addanki Bus Stand,4 to 5,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Ongole to Hyderabad
1068,Ongole,Hyderabad,VV Vinayak Travels,505.0,4.5,20 Seats available,Non A/C Seater / Sleeper (2+1),23:15,08h 15m,06:40,Ongole,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Ongole to Hyderabad
1069,Ongole,Hyderabad,Sri Tulasi Tours and Travels,529.0,3.2,20 Seats available,Non A/C Seater / Sleeper (2+1),21:50,07h 10m,05:15,Addanki Bus Stand,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Ongole to Hyderabad
1070,Ongole,Hyderabad,VV Vinayak Travels,535.0,2.9,30 Seats available,Non A/C Seater / Sleeper (2+1),21:55,07h 25m,06:45,RTC Bus Stand,Below 3,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Ongole to Hyderabad
1071,Ongole,Hyderabad,Ramu Tours & Travels,590.0,2.4,23 Seats available,A/C Seater / Sleeper (2+1),23:00,07h 15m,05:45,Ongole,Below 3,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Ongole to Hyderabad
1072,Ongole,Hyderabad,Sri Sahasra Tours and Travels,500.0,2.6,7 Seats available,Non A/C Seater / Sleeper (2+1),22:45,06h 55m,06:45,Addanki Bus Stand,Below 3,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Ongole to Hyderabad
1073,Ongole,Hyderabad,Sri Laxmi Sravanthi Siva Tours And Travels,555.0,2.6,26 Seats available,Non A/C Seater / Sleeper (2+1),22:00,08h 00m,05:40,Addanki Bus Stand,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Ongole to Hyderabad
1074,Ongole,Hyderabad,Rajeswari Travels,600.0,2.5,17 Seats available,Non A/C Seater / Sleeper (2+1),23:50,06h 40m,06:27,RTC Bus Stand,Below 3,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Ongole to Hyderabad
1075,Ongole,Hyderabad,Meghana Travels,808.0,1.6,10 Seats available,A/C Sleeper (2+1),23:35,05h 55m,06:35,Addanki Bus Stand,Below 3,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Ongole to Hyderabad
1076,Ongole,Hyderabad,VV Vinayak Travels,451.0,1.7,21 Seats available,Non A/C Seater / Sleeper (2+1),22:20,08h 35m,06:10,RTC Bus Stand,Below 3,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Ongole to Hyderabad
1077,Ongole,Hyderabad,SBT,420.0,2.5,15 Seats available,Non A/C Seater / Sleeper (2+1),21:55,07h 05m,06:40,Addanki Bus Stand,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Ongole to Hyderabad
1078,Ongole,Hyderabad,Sri Sivanjali Bus,450.0,1.4,22 Seats available,Non A/C Seater / Sleeper (2+1),22:20,06h 10m,05:50,Addanki Bus Stand,Below 3,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Ongole to Hyderabad
1079,Ongole,Hyderabad,Sri Laxmi Sravanthi Siva Tours And Travels,499.0,3.7,29 Seats available,Non A/C Seater / Sleeper (2+1),22:00,08h 20m,05:59,Addanki Bus Stand,3 to 4,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Ongole to Hyderabad
1080,Ongole,Hyderabad,Sri Laxmi Sravanthi Siva Tours And Travels,555.0,3.7,14 Seats available,Non A/C Seater / Sleeper (2+1),21:45,08h 15m,05:49,RTC Bus Stand,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Ongole to Hyderabad
1081,Ongole,Hyderabad,Harikrishna Travels,1400.0,3.7,41 Seats available,Non A/C Seater / Sleeper (2+1),23:45,05h 15m,05:57,Addanki Bus Stand,3 to 4,1000 to 3000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Ongole to Hyderabad
1082,Ongole,Hyderabad,Orange Tours And Travels,700.0,3.7,24 Seats available,NON A/C Sleeper (2+1),22:45,07h 25m,06:45,Ongole,3 to 4,below 1000,AC Sleeper,Non A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Ongole to Hyderabad
1083,Ongole,Hyderabad,Vihari Tours And Travels,3000.0,3.2,41 Seats available,Non A/C Seater / Sleeper (2+1),21:50,08h 10m,06:00,Addanki Bustand,3 to 4,3000 Above,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Ongole to Hyderabad
1084,Ongole,Hyderabad,Vihari Tours And Travels,3999.0,3.0,41 Seats available,Non A/C Seater / Sleeper (2+1),22:20,08h 10m,06:35,Addanki Bustand,3 to 4,3000 Above,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Ongole to Hyderabad
1085,Ongole,Hyderabad,Vihari Tours And Travels,3000.0,2.9,39 Seats available,Non A/C Seater / Sleeper (2+1),22:00,08h 00m,06:15,Mangamuru,Below 3,3000 Above,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Ongole to Hyderabad
1086,Ongole,Hyderabad,KTC Travels,800.0,2.9,20 Seats available,A/C Seater / Sleeper (2+1),23:55,06h 15m,05:55,RTC Bus Stand,Below 3,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Ongole to Hyderabad
1087,Ongole,Hyderabad,Ramu Tours & Travels,3000.0,2.5,27 Seats available,Non A/C Seater / Sleeper (2+1),23:30,07h 15m,06:15,Addanki Bus Stand,Below 3,3000 Above,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Ongole to Hyderabad
1088,Ongole,Hyderabad,Cherry tours&travels,560.0,2.0,22 Seats available,Non A/C Seater / Sleeper (2+1),22:45,06h 45m,06:15,RTC Bus Stand,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Ongole to Hyderabad
1089,Ongole,Hyderabad,Rajeswari Travels,1599.0,1.4,32 Seats available,A/C Seater / Sleeper (2+1),23:59,06h 46m,07:35,Addanki Bus Stand,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,07:00 - 08:00,Ongole to Hyderabad
1090,Ongole,Hyderabad,Rajeswari Travels,500.0,,25 Seats available,Non A/C Seater / Sleeper (2+1),23:20,06h 40m,05:57,Addanki Bus Stand,Below 3,others,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Ongole to Hyderabad
1091,Ongole,Hyderabad,Sri Sivanjali Bus,450.0,,28 Seats available,Non A/C Seater / Sleeper (2+1),22:15,06h 15m,05:50,Addanki Bus Stand,Below 3,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Ongole to Hyderabad
1092,Ongole,Hyderabad,Sri Laxmi Sravanthi Siva Tours And Travels,555.0,,13 Seats available,Non A/C Seater / Sleeper (2+1),22:00,08h 00m,05:45,Ongole,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Ongole to Hyderabad
1093,Ongole,Hyderabad,Hriday Tours & Travels,3000.0,,36 Seats available,Volvo Multi-Axle A/C Sleeper (2+1),22:45,06h 45m,06:10,,Below 3,3000 Above,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Ongole to Hyderabad
1094,Hyderabad,Anantapur (andhr...,Sri Balaji Transports,650.0,4.4,28 Seats available,A/C Seater / Sleeper (2+1),21:50,07h 55m,05:45,Kachiguda,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1095,Hyderabad,Anantapur (andhr...,IntrCity SmartBus,769.0,4.6,19 Seats available,Scania AC Multi Axle Sleeper (2+1),23:10,07h 05m,06:15,Kukatpally,4 to 5,below 1000,Other,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Hyderabad to Anantapur (andhr...
1096,Hyderabad,Anantapur (andhr...,Sree sivasankar Travels,600.0,4.2,19 Seats available,NON A/C Seater (2+2),22:30,07h 52m,06:22,Ameerpet,4 to 5,below 1000,AC Seater,Non A/C,Seater,22:00 - 23:00,06:00 - 07:00,Hyderabad to Anantapur (andhr...
1097,Hyderabad,Anantapur (andhr...,AdMadhavi Travels,700.0,3.5,32 Seats available,A/C Seater / Sleeper (2+1),22:00,08h 35m,06:35,Miyapur,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Hyderabad to Anantapur (andhr...
1098,Hyderabad,Anantapur (andhr...,Al madeena Travels,600.0,4.1,12 Seats available,Non A/C Seater / Sleeper (2+1),21:05,09h 10m,06:15,LB Nagar,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Hyderabad to Anantapur (andhr...
1099,Hyderabad,Anantapur (andhr...,Sri Balaji Transports,949.0,4.2,20 Seats available,A/C Sleeper (2+1),21:50,08h 10m,06:00,Kachiguda,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Hyderabad to Anantapur (andhr...
1100,Hyderabad,Anantapur (andhr...,Meena tours and travels,900.0,4.2,12 Seats available,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,07h 15m,05:15,Kukatpally,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1101,Hyderabad,Anantapur (andhr...,Meena tours and travels,990.0,4.2,16 Seats available,A/C Sleeper (2+1),22:05,07h 25m,05:30,Kukatpally,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1102,Hyderabad,Anantapur (andhr...,Sri Balaji Transports,550.0,3.9,22 Seats available,Non A/C Seater / Sleeper (2+1),22:00,08h 00m,06:00,KPHB,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Hyderabad to Anantapur (andhr...
1103,Hyderabad,Anantapur (andhr...,ORM Tours and Travels,1090.0,3.9,14 Seats available,A/C Sleeper (2+1),20:45,08h 15m,05:00,LB Nagar,3 to 4,1000 to 3000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1104,Hyderabad,Anantapur (andhr...,KK Travels,900.0,3.8,18 Seats available,A/C Sleeper (2+1),22:00,08h 00m,06:00,Kachiguda,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Hyderabad to Anantapur (andhr...
1105,Hyderabad,Anantapur (andhr...,Sadiq Tours and Travels,985.0,3.7,12 Seats available,A/C Sleeper (2+1),22:00,07h 30m,05:30,Kachiguda,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1106,Hyderabad,Anantapur (andhr...,Yolo Bus,557.0,4.2,25 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),20:46,06h 28m,03:14,Lakdikapul,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,03:00 - 04:00,Hyderabad to Anantapur (andhr...
1107,Hyderabad,Anantapur (andhr...,Al madeena Travels,900.0,3.7,7 Seats available,Non A/C Seater / Sleeper (2+1),22:00,08h 30m,06:30,Kukatpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,06:00 - 07:00,Hyderabad to Anantapur (andhr...
1108,Hyderabad,Anantapur (andhr...,Meena tours and travels,800.0,3.7,12 Seats available,A/C Seater / Sleeper (2+1),22:15,07h 30m,05:45,Nizampet,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1109,Hyderabad,Anantapur (andhr...,IntrCity SmartBus,769.0,4.6,12 Seats available,AC Sleeper (2+1),23:40,05h 50m,05:30,"Aramghar, hyderabad",4 to 5,below 1000,Other,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1110,Hyderabad,Anantapur (andhr...,IntrCity SmartBus,632.0,4.6,26 Seats available,VE A/C Seater / Sleeper (2+1),23:15,05h 30m,04:45,Shamshabad - Boarding Zone,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,04:00 - 05:00,Hyderabad to Anantapur (andhr...
1111,Hyderabad,Anantapur (andhr...,Jabbar Travels,600.0,4.5,12 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,06h 00m,04:00,Bharat Nagar,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Anantapur (andhr...
1112,Hyderabad,Anantapur (andhr...,Madhavi Travels,550.0,3.5,21 Seats available,Non A/C Seater / Sleeper (2+1),21:50,08h 45m,06:35,Kukatpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,06:00 - 07:00,Hyderabad to Anantapur (andhr...
1113,Hyderabad,Anantapur (andhr...,Sri Balaji Transports,949.0,4.3,20 Seats available,A/C Sleeper (2+1),21:50,07h 40m,05:30,Kachiguda,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1114,Hyderabad,Anantapur (andhr...,Dream Line Travels Pvt Ltd,789.0,4.6,15 Seats available,VE A/C Sleeper (2+1),23:50,05h 40m,05:30,Lakdikapul,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1115,Hyderabad,Anantapur (andhr...,Sudheer Travels,950.0,3.5,10 Seats available,A/C Sleeper (2+1),22:30,07h 00m,05:30,SR Nagar,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1116,Hyderabad,Anantapur (andhr...,November Travels,600.0,4.2,10 Seats available,A/C Seater / Sleeper (2+1),21:10,07h 35m,04:45,Rajendranagar,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Anantapur (andhr...
1117,Hyderabad,Anantapur (andhr...,Intercity travels,999.0,4.3,19 Seats available,Bharat Benz A/C Sleeper (2+1),23:45,06h 15m,06:00,Lakdikapul,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Hyderabad to Anantapur (andhr...
1118,Hyderabad,Anantapur (andhr...,IntrCity SmartBus,568.0,4.5,16 Seats available,A/C Seater / Sleeper (2+1),23:35,05h 25m,05:00,Shamshabad - Boarding Zone,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1119,Hyderabad,Anantapur (andhr...,IntrCity SmartBus,607.0,4.4,15 Seats available,A/C Seater / Sleeper (2+1),19:15,09h 00m,04:15,Nizampet,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,19:00 - 20:00,04:00 - 05:00,Hyderabad to Anantapur (andhr...
1120,Hyderabad,Anantapur (andhr...,Highline Transports,800.0,3.7,23 Seats available,VE A/C Sleeper (2+1),23:30,04h 30m,04:00,Shadnagar,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,04:00 - 05:00,Hyderabad to Anantapur (andhr...
1121,Hyderabad,Anantapur (andhr...,V Kaveri Travels,800.0,4.5,18 Seats available,A/C Sleeper (2+1),21:30,07h 30m,05:00,Vanasthalipuram,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1122,Hyderabad,Anantapur (andhr...,YAS TOURS AND TRAVELS,1000.0,4.0,15 Seats available,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),16:45,07h 15m,00:00,Kukatpally,4 to 5,others,AC Sleeper,A/C,Sleeper,16:00 - 17:00,00:00 - 01:00,Hyderabad to Anantapur (andhr...
1123,Hyderabad,Anantapur (andhr...,Aditya Logistics,850.0,4.0,13 Seats available,A/C Sleeper (2+1),22:00,05h 30m,03:30,Mehdipatnam,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,03:00 - 04:00,Hyderabad to Anantapur (andhr...
1124,Hyderabad,Anantapur (andhr...,Yolo Bus,739.0,4.0,21 Seats available,Scania AC Multi Axle Sleeper (2+1),21:15,07h 59m,05:14,Rampally X-Road,4 to 5,below 1000,Other,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1125,Hyderabad,Anantapur (andhr...,Go Tour Travels and Holidays,899.0,4.0,26 Seats available,A/C Sleeper (2+1),23:30,05h 30m,05:00,Shivarampalli,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1126,Hyderabad,Anantapur (andhr...,Jabbar Travels,600.0,4.8,14 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),18:20,08h 10m,02:30,Miyapur,4 to 5,below 1000,Other,A/C,Sleeper,18:00 - 19:00,02:00 - 03:00,Hyderabad to Anantapur (andhr...
1127,Hyderabad,Anantapur (andhr...,SRS Travels,1000.0,3.8,8 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,05h 55m,05:25,Lakdikapul,3 to 4,others,Other,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1128,Hyderabad,Anantapur (andhr...,Shyamoli Paribahan Pvt Ltd,1350.0,4.9,10 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:25,03h 35m,03:00,Panjagutta,4 to 5,1000 to 3000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,03:00 - 04:00,Hyderabad to Anantapur (andhr...
1129,Hyderabad,Anantapur (andhr...,BSR Tours And Travels,880.0,4.2,11 Seats available,A/C Sleeper (2+1),21:00,07h 15m,04:15,Paradise,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Anantapur (andhr...
1130,Hyderabad,Anantapur (andhr...,National travels,810.0,3.4,23 Seats available,VE A/C Sleeper (2+1),23:45,06h 15m,06:00,Gachibowli,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Hyderabad to Anantapur (andhr...
1131,Hyderabad,Anantapur (andhr...,PRAMUKH TRAVELS,1139.0,2.6,9 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,05h 45m,01:00,Gachibowli,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,19:00 - 20:00,01:00 - 02:00,Hyderabad to Anantapur (andhr...
1132,Hyderabad,Anantapur (andhr...,Bmcc Travels,735.0,4.0,11 Seats available,Non A/C Seater / Sleeper (2+1),21:15,08h 30m,05:45,Paradise,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1133,Hyderabad,Anantapur (andhr...,Go Tour Travels and Holidays,999.0,3.8,29 Seats available,Scania AC Multi Axle Sleeper (2+1),23:00,05h 00m,04:00,Gachibowli,3 to 4,below 1000,Other,A/C,Sleeper,23:00 - 00:00,04:00 - 05:00,Hyderabad to Anantapur (andhr...
1134,Hyderabad,Anantapur (andhr...,MPT(MUKYAPRANA TRAVELS),800.0,2.7,19 Seats available,A/C Sleeper (2+1),21:55,07h 05m,05:00,lakdi ka pool,Below 3,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
1135,Hyderabad,Anantapur (andhr...,DHANUNJAYA TRAVELS,599.0,3.6,20 Seats available,A/C Seater / Sleeper (2+1),20:45,07h 01m,03:46,Kukatpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,03:00 - 04:00,Hyderabad to Anantapur (andhr...
1136,Hyderabad,Anantapur (andhr...,DLT BUS,899.0,3.4,23 Seats available,A/C Sleeper (2+1),22:15,05h 45m,04:00,SR Nagar,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Anantapur (andhr...
1137,Hyderabad,Anantapur (andhr...,National travels,810.0,3.6,28 Seats available,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,06h 35m,04:35,Erragadda,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Anantapur (andhr...
1138,Hyderabad,Anantapur (andhr...,Vikram Travels,899.0,3.0,22 Seats available,A/C Sleeper (2+1),20:20,07h 25m,03:45,LB Nagar,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,03:00 - 04:00,Hyderabad to Anantapur (andhr...
1139,Hyderabad,Anantapur (andhr...,Intercity travels,999.0,3.9,16 Seats available,A/C Sleeper (2+1),20:30,06h 30m,03:00,Lakdikapul,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,03:00 - 04:00,Hyderabad to Anantapur (andhr...
1140,Hyderabad,Anantapur (andhr...,GreenLine Travels And Holidays,1249.0,3.0,14 Seats available,VE A/C Sleeper (2+1),21:45,05h 45m,03:30,Tolichowki,3 to 4,1000 to 3000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,03:00 - 04:00,Hyderabad to Anantapur (andhr...
1141,Hyderabad,Anantapur (andhr...,SRS Travels,694.0,2.6,32 Seats available,NON AC Seater / Sleeper 2+1,21:30,05h 30m,03:00,Lakdikapul,Below 3,below 1000,Other,Non A/C,Sleeper,21:00 - 22:00,03:00 - 04:00,Hyderabad to Anantapur (andhr...
1142,Hyderabad,Anantapur (andhr...,Orange Tours And Travels,2250.0,3.5,5 Seats available,Scania AC Multi Axle Sleeper (2+1),23:20,05h 40m,05:00,Lakdikapul,3 to 4,1000 to 3000,Other,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Hyderabad to Anantapur (andhr...
